img_id,dataset,route,level,score,reason,parse_tier
10863.jpg,spaq,r4,,2.1523,软门控(bare 0.35/rich 0.33/multi 0.33) | Severe blur throughout; no clear details visible. Dominant issue: extreme lack of focus makes image unusable.,1
10864.jpg,spaq,r4,,3.8074,"软门控(bare 0.36/rich 0.32/multi 0.32) | Severe backlighting causes building to be almost entirely silhouetted, losing architectural detail; sky is overexposed and flat.",1
10865.jpg,spaq,r4,,5.4393,"软门控(bare 0.30/rich 0.37/multi 0.33) | Dull, overcast lighting and muted colors dominate; details are visible but lack vibrancy; no major flaws, just flat overall impression.",1
10866.jpg,spaq,r4,,3.1346,"软门控(bare 0.33/rich 0.35/multi 0.32) | Severe blur dominates the image; details of tires and background are indistinct, making it hard to discern textures or edges.",1
10867.jpg,spaq,r4,,6.8354,"软门控(bare 0.30/rich 0.34/multi 0.36) | Natural, calm scene with good composition; slight overexposure in sky and minor noise, but overall pleasing and unobtrusive.",1
10868.jpg,spaq,r4,,6.4473,软门控(bare 0.34/rich 0.32/multi 0.34) | Clear wall graphics and legible text; minor shadows and uneven lighting don't distract; overall clean and professional office impression.,1
10869.jpg,spaq,r4,,1.4656,"软门控(bare 0.33/rich 0.34/multi 0.33) | Severe blur dominates entire image; details lost, lights appear as blobs, making scene unrecognizable and unusable.",1
10870.jpg,spaq,r4,,8.4173,"软门控(bare 0.36/rich 0.29/multi 0.35) | Vibrant, well-composed living wall with rich textures and colors; yellow vent adds contrast without disrupting harmony. No flaws detract from the pleasing overall impression.",1
10871.jpg,spaq,r4,,3.5026,"软门控(bare 0.38/rich 0.29/multi 0.33) | Severe motion blur dominates, making details indistinct; background reflections and low lighting worsen clarity; overall impression is poor and hard to ignore.",1
10872.jpg,spaq,r4,,6.1826,"软门控(bare 0.31/rich 0.36/multi 0.33) | Clear subject with good composition; minor dullness from overcast lighting, but no distracting flaws.",1
10873.jpg,spaq,r4,,7.1293,软门控(bare 0.35/rich 0.30/multi 0.34) | Vibrant red flower stands out against green foliage; slight overexposure in background but overall natural and pleasing.,1
10874.jpg,spaq,r4,,6.7786,"软门控(bare 0.35/rich 0.31/multi 0.33) | Vibrant red lantern and festive decorations stand out clearly; minor tilt and slight blur don’t detract from overall pleasing, culturally rich impression.",1
10875.jpg,spaq,r4,,5.1329,"软门控(bare 0.34/rich 0.32/multi 0.35) | Image is rotated 90°, causing disorientation; otherwise, content clear with decent detail and natural colors.",1
10876.jpg,spaq,r4,,1.8351,软门控(bare 0.35/rich 0.32/multi 0.32) | Severe blur across entire image; no details discernible; completely unacceptable for viewing or use.,1
10877.jpg,spaq,r4,,3.4669,软门控(bare 0.33/rich 0.33/multi 0.34) | Severe noise and blur dominate; low light causes muddy details; framed image is barely visible; overall impression is poor and distracting.,1
10878.jpg,spaq,r4,,6.8578,"软门控(bare 0.29/rich 0.37/multi 0.34) | Dull overcast lighting and muted colors, but clear details and no major flaws; overall acceptable urban scene.",1
10879.jpg,spaq,r4,,3.1108,"软门控(bare 0.36/rich 0.30/multi 0.33) | Severe motion blur and extreme underexposure dominate; details lost in darkness, lights streak, making image hard to interpret.",1
10880.jpg,spaq,r4,,5.1438,软门控(bare 0.28/rich 0.41/multi 0.31) | Overcast lighting and muted colors reduce vibrancy; details in carvings are soft but visible; red lanterns stand out well; overall acceptable with minor flaws.,1
10881.jpg,spaq,r4,,7.9535,"软门控(bare 0.34/rich 0.33/multi 0.33) | Clear text on wood, good lighting, minor shadowing under letters. No major flaws; overall impression is clean and acceptable.",1
10882.jpg,spaq,r4,,3.4886,"软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur and overexposed lights dominate, making details indistinct and visually jarring; poor overall clarity and harsh glare.",1
10883.jpg,spaq,r4,,1.4474,"软门控(bare 0.31/rich 0.35/multi 0.34) | Severe motion blur dominates, obscuring all details; image is unrecognizable and visually jarring.",1
10884.jpg,spaq,r4,,3.4922,"软门控(bare 0.37/rich 0.30/multi 0.33) | Severe motion blur dominates the image, making background and foreground details indistinct; overall impression is poor and hard to ignore.",1
10885.jpg,spaq,r4,,7.269,"软门控(bare 0.36/rich 0.29/multi 0.35) | Vibrant yellow flowers and green foliage create a pleasant, natural scene. Slight overexposure in sky and minor noise are minor flaws, easily overlooked.",1
10886.jpg,spaq,r4,,4.8112,"软门控(bare 0.33/rich 0.35/multi 0.32) | Heavy haze and low contrast dominate, making details blurry; overall acceptable but visually dull and lacking clarity.",1
10887.jpg,spaq,r4,,1.8474,"软门控(bare 0.36/rich 0.30/multi 0.34) | Severe motion blur dominates entire image; details lost, colors smeared; unacceptable for any purpose.",1
10888.jpg,spaq,r4,,1.4808,软门控(bare 0.35/rich 0.32/multi 0.33) | Severe blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
10889.jpg,spaq,r4,,1.4481,软门控(bare 0.31/rich 0.35/multi 0.34) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
10890.jpg,spaq,r4,,6.4839,软门控(bare 0.32/rich 0.35/multi 0.33) | Clear composition with good subject focus; overcast lighting reduces contrast but doesn't obscure details; minor noise and muted colors are tolerable.,1
10891.jpg,spaq,r4,,4.8439,"软门控(bare 0.30/rich 0.38/multi 0.32) | Dull, hazy lighting and low contrast dominate; details are muted but structurally intact. No major defects, just a flat, unimpressive overall impression.",1
10892.jpg,spaq,r4,,7.3951,"软门控(bare 0.38/rich 0.28/multi 0.35) | Vibrant night lighting highlights traditional architecture; minor noise in dark areas, but overall visually appealing and well-composed.",1
10893.jpg,spaq,r4,,3.1316,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur dominates, obscuring subject and details; poor focus and low clarity make image hard to interpret.",1
10894.jpg,spaq,r4,,7.2745,软门控(bare 0.35/rich 0.31/multi 0.33) | Vibrant pink-yellow tulips with natural lighting and slight motion blur; minor softness but overall pleasing and acceptable.,1
10895.jpg,spaq,r4,,4.4773,"软门控(bare 0.33/rich 0.34/multi 0.32) | Hazy, low-contrast image with muted colors; tree and building details are soft but not distorted; overall tolerable for casual viewing.",1
10896.jpg,spaq,r4,,1.4623,"软门控(bare 0.33/rich 0.35/multi 0.33) | Severe blur dominates entire image; details lost, making scene unrecognizable; unacceptable for any practical use.",1
10897.jpg,spaq,r4,,1.8049,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur dominates entire image, making details unrecognizable; unacceptable for any practical use.",1
10898.jpg,spaq,r4,,1.4788,"软门控(bare 0.35/rich 0.33/multi 0.33) | Severe motion blur dominates, obscuring all details; image appears indistinct and unrecognizable as a plant.",1
10899.jpg,spaq,r4,,1.8406,软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
10900.jpg,spaq,r4,,1.8032,"软门控(bare 0.34/rich 0.34/multi 0.33) | Severe motion blur dominates, obscuring all details; image appears shaky and indistinct, making it unusable for viewing.",1
10901.jpg,spaq,r4,,3.1326,"软门控(bare 0.34/rich 0.33/multi 0.33) | Overwhelming glare dominates, obscuring details; severe lens flare and dark, empty surroundings make image unappealing and hard to interpret.",1
10902.jpg,spaq,r4,,4.783,"软门控(bare 0.35/rich 0.32/multi 0.33) | Low light and motion blur reduce clarity; subjects are recognizable but details are soft. No major defects, acceptable for casual capture.",1
10903.jpg,spaq,r4,,7.1355,"软门控(bare 0.32/rich 0.34/multi 0.34) | Clear, well-composed outdoor scene with natural lighting; minor distractions like leaves and reflections are unobtrusive.",1
10904.jpg,spaq,r4,,3.5014,软门控(bare 0.38/rich 0.30/multi 0.32) | Severe motion blur on yellow object dominates impression; background stitching is clear but overall image is unacceptably blurry.,1
10905.jpg,spaq,r4,,7.1321,"软门控(bare 0.34/rich 0.32/multi 0.34) | Clear, well-composed shot of modern buildings; slight tilt and minor obstruction by foreground structure are minor flaws.",1
10906.jpg,spaq,r4,,6.4661,"软门控(bare 0.33/rich 0.33/multi 0.34) | Soft focus and overexposed sky, but flowers are clear and composition is pleasant; minor flaws don't distract.",1
10907.jpg,spaq,r4,,6.8237,"软门控(bare 0.31/rich 0.34/multi 0.34) | Overall clear and natural scene; minor noise and dull overcast lighting, but no distracting flaws or artifacts.",1
10908.jpg,spaq,r4,,5.1361,"软门控(bare 0.32/rich 0.35/multi 0.33) | Dull, overcast lighting and low contrast make the image appear flat; building details are visible but lack vibrancy.",1
10909.jpg,spaq,r4,,1.4662,软门控(bare 0.33/rich 0.35/multi 0.32) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
10910.jpg,spaq,r4,,1.4756,软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur dominates entire image; details unrecognizable; first impression is poor and unacceptable.,1
10911.jpg,spaq,r4,,2.1503,软门控(bare 0.35/rich 0.33/multi 0.32) | Severe blur dominates entire image; objects unrecognizable; no discernible detail or focus.,1
10912.jpg,spaq,r4,,6.4805,"软门控(bare 0.32/rich 0.34/multi 0.34) | Image is clear and well-exposed, but rotated 90 degrees, causing disorientation. No major flaws; content is intact and viewable.",1
10913.jpg,spaq,r4,,3.4555,"软门控(bare 0.32/rich 0.35/multi 0.33) | Severe motion blur and overexposed sky dominate, making details indistinct; overall impression is poor and annoying.",1
10914.jpg,spaq,r4,,6.5594,"软门控(bare 0.27/rich 0.41/multi 0.32) | Soft focus and overexposed sky, but flowers and foliage are clear and pleasant; minor flaws don't detract from overall natural beauty.",1
10915.jpg,spaq,r4,,3.7862,软门控(bare 0.32/rich 0.35/multi 0.33) | Severe backlighting causes extreme underexposure on buildings; details lost in shadows; sun glare dominates and hurts overall impression.,1
10916.jpg,spaq,r4,,3.4825,软门控(bare 0.35/rich 0.31/multi 0.34) | Severe noise and blur dominate; poor lighting causes loss of detail; halo from lights is distracting; overall impression is flawed and hard to ignore.,1
10917.jpg,spaq,r4,,1.4852,"软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur dominates entire image; no discernible details, making it unusable and visually jarring.",1
10918.jpg,spaq,r4,,1.4408,"软门控(bare 0.30/rich 0.39/multi 0.30) | Severe blur, extreme motion blur, overexposed sky, and finger obstruction dominate; image is unviewable and unacceptable.",1
10919.jpg,spaq,r4,,5.1362,"软门控(bare 0.32/rich 0.34/multi 0.34) | Image is rotated 90°, causing disorientation; otherwise clear with decent detail and lighting, but orientation flaw dominates first impression.",1
10920.jpg,spaq,r4,,3.4872,"软门控(bare 0.36/rich 0.30/multi 0.34) | Severe lens flare from streetlight dominates image, poor night exposure, and blurry details make it hard to ignore.",1
10921.jpg,spaq,r4,,3.4842,"软门控(bare 0.36/rich 0.32/multi 0.33) | Severe blur and noise dominate, making details indistinct; bright lights cause glare; overall impression is poor and distracting.",1
10922.jpg,spaq,r4,,3.4862,"软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur dominates, obscuring details; poor sharpness makes image hard to appreciate despite decent composition and colors.",1
10923.jpg,spaq,r4,,1.466,"软门控(bare 0.33/rich 0.32/multi 0.34) | Severe blur dominates entire image; no discernible details, making it unusable and visually unacceptably poor.",1
10924.jpg,spaq,r4,,3.4611,"软门控(bare 0.33/rich 0.35/multi 0.32) | Severe blur and graininess dominate, making details indistinct; poor resolution undermines overall clarity and visual appeal.",1
10925.jpg,spaq,r4,,5.1391,"软门控(bare 0.30/rich 0.37/multi 0.33) | Dull, overcast sky dominates; buildings are clear but lack vibrancy. No major flaws, but overall impression is flat and unengaging.",1
10926.jpg,spaq,r4,,1.4827,软门控(bare 0.35/rich 0.33/multi 0.32) | Severe blur dominates entire image; no discernible details; unacceptable for any practical use.,1
10927.jpg,spaq,r4,,3.4889,软门控(bare 0.36/rich 0.30/multi 0.34) | Severe noise and blur dominate; low light causes poor detail and washed-out reflections; overall impression is murky and unappealing.,1
10928.jpg,spaq,r4,,5.1328,"软门控(bare 0.34/rich 0.33/multi 0.33) | Dull, hazy lighting and low contrast dominate; details are muted but no major defects. Acceptable for casual viewing.",1
10929.jpg,spaq,r4,,3.1181,"软门控(bare 0.33/rich 0.35/multi 0.33) | Severe motion blur dominates, making details indistinct; image appears shaky and out of focus, hard to ignore.",1
10930.jpg,spaq,r4,,3.4077,"软门控(bare 0.26/rich 0.43/multi 0.31) | Severe overexposure washes out sky and upper building, creating harsh glare and loss of detail; dominates first impression as defective.",1
10931.jpg,spaq,r4,,7.2746,"软门控(bare 0.35/rich 0.31/multi 0.34) | Clean, well-lit interior with reflective floor and clear glass. Minor reflections slightly distract but overall impression is good and professional.",1
10932.jpg,spaq,r4,,6.5564,软门控(bare 0.27/rich 0.41/multi 0.32) | Clear urban street scene with good detail and natural colors; slight overexposure in sky but not distracting; overall impression is positive and acceptable.,1
10933.jpg,spaq,r4,,1.4692,"软门控(bare 0.34/rich 0.34/multi 0.32) | Severe motion blur dominates, obscuring all details; no discernible subject or focus; visually chaotic and unusable.",1
10934.jpg,spaq,r4,,6.8086,"软门控(bare 0.33/rich 0.34/multi 0.34) | Clear, well-composed scene with vibrant green tree and pink flowers; minor wet ground reflections and overcast sky slightly reduce vibrancy but not distracting.",1
10935.jpg,spaq,r4,,4.4742,"软门控(bare 0.33/rich 0.34/multi 0.33) | Blurry and low contrast; motion blur evident, but overall scene is recognizable and not distracting.",1
10936.jpg,spaq,r4,,7.1293,"软门控(bare 0.35/rich 0.31/multi 0.34) | Natural lighting, clear focus on plants, minor leaf browning and lens flare don't detract significantly from overall pleasing composition.",1
10937.jpg,spaq,r4,,4.8116,软门控(bare 0.32/rich 0.34/multi 0.33) | Blurry and low-resolution; details lost in trees and water. Overall fair but noticeable quality issues.,1
10938.jpg,spaq,r4,,7.127,"软门控(bare 0.36/rich 0.30/multi 0.34) | Clear text and pricing, minor reflections on glossy surface, overall acceptable for retail signage.",1
10939.jpg,spaq,r4,,5.0928,"软门控(bare 0.31/rich 0.33/multi 0.36) | Motion blur on hand dominates first impression; otherwise, composition and lighting are acceptable but not outstanding.",1
10940.jpg,spaq,r4,,7.1338,"软门控(bare 0.33/rich 0.33/multi 0.34) | Clear urban skyline with good detail; minor glare on glass towers and slight lens distortion, but overall visually pleasing and acceptable.",1
10941.jpg,spaq,r4,,6.1722,"软门控(bare 0.32/rich 0.36/multi 0.33) | Good overall impression; slightly soft focus and overexposed background, but main subject clear and composition balanced.",1
10942.jpg,spaq,r4,,1.4595,软门控(bare 0.32/rich 0.33/multi 0.34) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
10943.jpg,spaq,r4,,7.2524,软门控(bare 0.40/rich 0.27/multi 0.33) | Vibrant pink flower is sharp and well-lit; minor background blur and slight leaf imperfections are barely noticeable.,1
10944.jpg,spaq,r4,,1.4746,软门控(bare 0.34/rich 0.34/multi 0.32) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
10945.jpg,spaq,r4,,3.1157,"软门控(bare 0.34/rich 0.34/multi 0.32) | Severe blur and low resolution dominate, making details indistinct; overall image appears out of focus and noisy, annoying to view.",1
10946.jpg,spaq,r4,,3.4709,"软门控(bare 0.34/rich 0.32/multi 0.34) | Severe backlighting causes building to be almost entirely silhouetted, losing architectural detail and texture; sky is overexposed.",1
10947.jpg,spaq,r4,,1.4815,软门控(bare 0.35/rich 0.32/multi 0.33) | Severe motion blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
10948.jpg,spaq,r4,,6.1439,"软门控(bare 0.33/rich 0.34/multi 0.33) | Clean, well-lit stairs with minor glare and slight blur; no major flaws dominate; overall acceptable and visually neutral.",1
10949.jpg,spaq,r4,,7.14,"软门控(bare 0.30/rich 0.35/multi 0.35) | Clear, well-composed street scene with natural lighting; minor distractions like power lines and uneven ground don’t detract significantly.",1
10950.jpg,spaq,r4,,7.1352,"软门控(bare 0.32/rich 0.33/multi 0.35) | Pleasant cherry blossom tunnel, natural lighting, minor path wear and scattered petals don't detract from overall serene atmosphere.",1
10951.jpg,spaq,r4,,3.1354,"软门控(bare 0.32/rich 0.35/multi 0.33) | Severe motion blur dominates the image, obscuring subject details and making it hard to ignore; overall impression is poor.",1
10952.jpg,spaq,r4,,3.4531,"软门控(bare 0.32/rich 0.35/multi 0.33) | Severe overexposure in sky, heavy raindrops on glass obscure content, reflections dominate, text unreadable, overall clarity poor.",1
10953.jpg,spaq,r4,,3.507,软门控(bare 0.38/rich 0.28/multi 0.33) | Severe blur and noise dominate; low light causes muddy details and harsh color casts; distracting artifacts ruin first impression.,1
10954.jpg,spaq,r4,,1.4865,软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
10955.jpg,spaq,r4,,6.8298,"软门控(bare 0.31/rich 0.34/multi 0.35) | Natural, moody forest scene with good branch detail; slight overcast dullness but no major flaws or distractions.",1
10956.jpg,spaq,r4,,6.1546,"软门控(bare 0.32/rich 0.34/multi 0.34) | Soft focus and overcast lighting reduce sharpness, but cherry blossoms are pleasing; background clutter is minor and doesn't detract overall.",1
10957.jpg,spaq,r4,,8.8404,"软门控(bare 0.39/rich 0.27/multi 0.34) | Vibrant colors, sharp focus, clean composition. Tennis ball and red leather texture are crisp with natural lighting. No flaws or distractions.",1
10958.jpg,spaq,r4,,3.1291,"软门控(bare 0.35/rich 0.31/multi 0.33) | Severe motion blur dominates, obscuring details; flowers and branches are smudged, making image hard to appreciate despite natural colors.",1
10959.jpg,spaq,r4,,1.7857,"软门控(bare 0.33/rich 0.35/multi 0.32) | Severe motion blur dominates entire image, making subject and environment unrecognizable; unacceptable for any viewing purpose.",1
10960.jpg,spaq,r4,,5.4621,"软门控(bare 0.33/rich 0.33/multi 0.34) | Image is rotated 90 degrees, causing disorientation; otherwise, content is clear with natural colors and decent detail.",1
10961.jpg,spaq,r4,,1.774,"软门控(bare 0.32/rich 0.34/multi 0.34) | Severe motion blur dominates entire image, making details unrecognizable; unacceptable for any practical use.",1
10962.jpg,spaq,r4,,7.1333,"软门控(bare 0.33/rich 0.32/multi 0.35) | Natural, well-composed tree shot with good detail and color; slight overexposure in sky, but overall pleasing and acceptable.",1
10963.jpg,spaq,r4,,1.4628,软门控(bare 0.33/rich 0.34/multi 0.34) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
10964.jpg,spaq,r4,,7.1307,"软门控(bare 0.35/rich 0.32/multi 0.34) | Clear, well-composed street scene with vibrant yellow bikes; slight overcast lighting and minor noise, but overall visually pleasing and acceptable.",1
10965.jpg,spaq,r4,,1.4301,"软门控(bare 0.29/rich 0.40/multi 0.32) | Severe blur and motion distortion dominate, making details unrecognizable; image is unusable for any practical purpose.",1
10966.jpg,spaq,r4,,5.4735,"软门控(bare 0.29/rich 0.38/multi 0.33) | Dull overcast lighting and cluttered wires dominate, but image is clear and compositionally coherent; flaws noticeable but tolerable.",1
10967.jpg,spaq,r4,,4.4426,软门控(bare 0.36/rich 0.31/multi 0.33) | Blurred image with motion or focus issues; colors are visible but details lost. Overall acceptable for casual viewing.,1
10968.jpg,spaq,r4,,3.4777,"软门控(bare 0.35/rich 0.31/multi 0.34) | Severe motion blur and poor lighting dominate; subjects and details are indistinct, making the image visually distracting and hard to interpret.",1
10969.jpg,spaq,r4,,7.2805,"软门控(bare 0.34/rich 0.32/multi 0.34) | Clear sky, good lighting, sharp details on building facade; minor reflections in glass slightly distract but overall impression is positive.",1
10970.jpg,spaq,r4,,1.8098,软门控(bare 0.34/rich 0.34/multi 0.32) | Severe motion blur obscures all details; face and features indistinguishable; unacceptable for any viewing purpose.,1
10971.jpg,spaq,r4,,1.4891,"软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur dominates entire image, making subjects and text unreadable; unacceptable for any practical use.",1
10972.jpg,spaq,r4,,6.4914,"软门控(bare 0.31/rich 0.35/multi 0.33) | Cute dog in focus, natural lighting, slight blur from motion. Overall pleasant and acceptable for casual viewing.",1
10973.jpg,spaq,r4,,6.8189,"软门控(bare 0.32/rich 0.34/multi 0.34) | Natural scene with balanced composition; slight dullness in lighting and muted colors, but no major flaws or distractions.",1
10974.jpg,spaq,r4,,3.1317,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur dominates, making products and text unreadable; first impression is poor, flaws are hard to ignore.",1
10975.jpg,spaq,r4,,1.4777,软门控(bare 0.35/rich 0.33/multi 0.32) | Severe blur across entire image; no discernible details; completely unacceptable for viewing or identification.,1
10976.jpg,spaq,r4,,5.1346,"软门控(bare 0.33/rich 0.34/multi 0.34) | Dull, overcast lighting and moderate noise reduce clarity; car is clear but background lacks detail. Flaws noticeable but tolerable.",1
10977.jpg,spaq,r4,,7.1287,"软门控(bare 0.36/rich 0.30/multi 0.35) | Vibrant yellow umbrella stands out; natural rain scene with decent detail and color. Minor noise and soft focus, but overall pleasant and acceptable.",1
10978.jpg,spaq,r4,,6.4698,"软门控(bare 0.33/rich 0.34/multi 0.34) | Clear, natural scene with child in motion; slight blur from movement and overcast lighting, but overall pleasant and acceptable.",1
10979.jpg,spaq,r4,,3.4748,"软门控(bare 0.36/rich 0.30/multi 0.34) | Severe motion blur and noise dominate, making details indistinct; neon lights cause harsh glare; overall impression is poor and distracting.",1
10980.jpg,spaq,r4,,7.1375,软门控(bare 0.31/rich 0.36/multi 0.33) | Clear text with minor glare and slight blurriness; overall legible and acceptable for casual viewing.,1
10981.jpg,spaq,r4,,5.1273,"软门控(bare 0.36/rich 0.31/multi 0.32) | Soft focus and slight blur dominate, but vibrant purple flowers with dew drops remain visually appealing and tolerable.",1
10982.jpg,spaq,r4,,1.4681,"软门控(bare 0.34/rich 0.34/multi 0.33) | Severe lens flare dominates, obscuring all content; extreme overexposure and blur make image unusable.",1
10983.jpg,spaq,r4,,5.1308,"软门控(bare 0.35/rich 0.33/multi 0.33) | Blurry details and muted colors; red foliage and pagoda lack sharpness, but composition is acceptable.",1
10984.jpg,spaq,r4,,5.1376,"软门控(bare 0.31/rich 0.35/multi 0.34) | Dull, overcast lighting and muted colors dominate; minor noise and lack of sharpness are noticeable but not distracting.",1
10985.jpg,spaq,r4,,3.8037,软门控(bare 0.34/rich 0.33/multi 0.33) | Severe backlighting causes extreme underexposure on buildings; details lost in shadows; sky overexposed; overall image appears dark and unbalanced.,1
10986.jpg,spaq,r4,,1.8065,"软门控(bare 0.34/rich 0.33/multi 0.34) | Extremely dark, severe noise, and blur dominate; details are lost; unacceptable for viewing.",1
10987.jpg,spaq,r4,,3.13,"软门控(bare 0.35/rich 0.33/multi 0.32) | Severe blur dominates the image; details of flowers and background are indistinct, making it hard to appreciate the scene.",1
10988.jpg,spaq,r4,,1.4761,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe motion blur dominates entire image; no discernible details, making it unusable and visually jarring.",1
10989.jpg,spaq,r4,,3.4837,"软门控(bare 0.35/rich 0.30/multi 0.34) | Severe blur on main subject (flower), making it unrecognizable; distracting and dominant flaw.",1
10990.jpg,spaq,r4,,6.7873,"软门控(bare 0.34/rich 0.32/multi 0.34) | Image is clear and well-lit, but rotated 90 degrees, causing awkward composition. No major flaws; overall acceptable for casual viewing.",1
10991.jpg,spaq,r4,,1.5129,软门控(bare 0.39/rich 0.28/multi 0.33) | Severe motion blur dominates entire image; details unrecognizable; first impression is poor; unacceptable quality.,1
10992.jpg,spaq,r4,,1.8002,软门控(bare 0.33/rich 0.33/multi 0.34) | Severe blur across entire image; no details discernible; completely unacceptable for viewing.,1
10993.jpg,spaq,r4,,8.9042,"软门控(bare 0.33/rich 0.32/multi 0.35) | Clear blue sky, sharp tree branches, natural composition. No flaws or distractions; visually pleasing and well-exposed.",1
10994.jpg,spaq,r4,,5.8039,软门控(bare 0.33/rich 0.33/multi 0.34) | Image is clear but dominated by distracting power lines and uneven framing; flaws noticeable but tolerable for a casual viewer.,1
10995.jpg,spaq,r4,,7.131,"软门控(bare 0.34/rich 0.32/multi 0.34) | Clear, well-lit image with good detail on sign and wood. Minor glare and slight tilt don’t distract; overall impression is pleasant and acceptable.",1
10996.jpg,spaq,r4,,1.4737,软门控(bare 0.34/rich 0.34/multi 0.32) | Severe blur dominates entire image; no details visible; unacceptable for any practical use.,1
10997.jpg,spaq,r4,,3.8251,"软门控(bare 0.35/rich 0.30/multi 0.35) | Severe motion blur on tennis ball dominates image, making it unsharp and distracting despite clear leather texture.",1
10998.jpg,spaq,r4,,5.128,"软门控(bare 0.36/rich 0.30/multi 0.34) | Image is rotated 90°, creating disorientation; otherwise, lighting and details are clear but composition is awkward.",1
10999.jpg,spaq,r4,,4.7772,"软门控(bare 0.34/rich 0.31/multi 0.35) | Heavy noise and low light dominate, but composition and reflections are clear enough for fair overall impression.",1
11000.jpg,spaq,r4,,3.1272,"软门控(bare 0.36/rich 0.31/multi 0.33) | Severe blur dominates the image, making details unrecognizable; poor focus renders it visually annoying and hard to ignore.",1
11001.jpg,spaq,r4,,2.1287,软门控(bare 0.33/rich 0.33/multi 0.34) | Severe underexposure makes building details invisible; only silhouettes visible; unacceptable for viewing or use.,1
11002.jpg,spaq,r4,,6.8475,"软门控(bare 0.29/rich 0.37/multi 0.34) | Strong silhouette contrast against textured sky; minor underexposure in tree shadows and slight grain, but overall visually pleasing and natural.",1
11003.jpg,spaq,r4,,6.4803,软门控(bare 0.32/rich 0.34/multi 0.34) | Strong backlighting creates deep shadows but composition is clean; sun flare is noticeable but not distracting; overall acceptable urban scene.,1
11004.jpg,spaq,r4,,3.1317,"软门控(bare 0.34/rich 0.32/multi 0.34) | Severe underexposure dominates; most of the image is black, obscuring details and making content unreadable except for bright window areas.",1
11005.jpg,spaq,r4,,1.8654,软门控(bare 0.37/rich 0.30/multi 0.33) | Severe blur and motion artifact dominate; details unrecognizable; bright glare obscures top-left; unacceptable for viewing.,1
11006.jpg,spaq,r4,,5.4536,"软门控(bare 0.32/rich 0.33/multi 0.35) | Harsh stadium lighting causes glare and blown highlights, but overall scene is clear and compositionally balanced behind fence.",1
11007.jpg,spaq,r4,,3.1348,"软门控(bare 0.33/rich 0.33/multi 0.34) | Severe motion blur dominates, obscuring leaf details and making image hard to interpret; overall impression is poor.",1
11008.jpg,spaq,r4,,1.4756,软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur dominates entire image; no discernible details or focus; unacceptable for any practical use.,1
11009.jpg,spaq,r4,,6.4764,"软门控(bare 0.32/rich 0.34/multi 0.34) | Clear building structure with minor overexposure in sky; no major flaws, acceptable overall impression.",1
11010.jpg,spaq,r4,,4.785,软门控(bare 0.38/rich 0.28/multi 0.34) | Night scene with motion blur and warm color cast; subjects are identifiable but details soft; overall acceptable for casual viewing.,1
11011.jpg,spaq,r4,,3.1282,"软门控(bare 0.36/rich 0.32/multi 0.32) | Severe blur dominates the image; details in buildings, water, and people are indistinct, making it hard to engage visually.",1
11012.jpg,spaq,r4,,5.1293,"软门控(bare 0.35/rich 0.31/multi 0.34) | Colorful pinwheels and decor are visually engaging but background clutter and reflections distract, making image feel busy and slightly chaotic.",1
11013.jpg,spaq,r4,,4.7912,"软门控(bare 0.34/rich 0.33/multi 0.33) | Blurry and low resolution; overall scene is visible but details are soft, especially in foliage and stone walls.",1
11014.jpg,spaq,r4,,1.4887,软门控(bare 0.36/rich 0.31/multi 0.33) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
11015.jpg,spaq,r4,,6.4503,"软门控(bare 0.33/rich 0.32/multi 0.35) | Natural, pleasant garden scene with vibrant tulips and trees; slight overcast lighting and minor motion blur in background figures are barely noticeable.",1
11016.jpg,spaq,r4,,3.1438,"软门控(bare 0.28/rich 0.41/multi 0.31) | Severe motion blur dominates, making subjects and background indistinct; overall image appears shaky and poorly captured.",1
11017.jpg,spaq,r4,,1.4793,"软门控(bare 0.35/rich 0.33/multi 0.32) | Severe blur dominates entire image; no discernible details, making it visually unusable and unacceptable.",1
