img_id,dataset,route,score,reason,parse_tier
7881174736.jpg,koniq,r6offanchor,4.4636,"R6-offanchor=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.34,S-CONTENT×0.37)+0.4·bare投票(4.00)",1
7883125264.jpg,koniq,r6offanchor,3.3115,"R6-offanchor=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.32,S-CONTENT×0.44)+0.4·bare投票(3.00)",1
7892040540.jpg,koniq,r6offanchor,4.6,"R6-offanchor=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.27,S-CONTENT×0.63)+0.4·bare投票(4.00)",1
7902540732.jpg,koniq,r6offanchor,3.5858,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.34,S-CONTENT×0.44)+0.4·bare投票(3.00)",1
7903635044.jpg,koniq,r6offanchor,3.2672,"R6-offanchor=0.6·动态融合(S-TECH×0.60,S-GLOBAL×0.26,S-CONTENT×0.14)+0.4·bare投票(3.00)",1
7903686666.jpg,koniq,r6offanchor,4.564,"R6-offanchor=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.32,S-CONTENT×0.35)+0.4·bare投票(4.25)",1
7904631250.jpg,koniq,r6offanchor,4.0224,"R6-offanchor=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.31,S-CONTENT×0.42)+0.4·bare投票(3.25)",1
7914158128.jpg,koniq,r6offanchor,4.12,"R6-offanchor=0.6·动态融合(S-TECH×0.13,S-GLOBAL×0.29,S-CONTENT×0.58)+0.4·bare投票(4.00)",1
7915207374.jpg,koniq,r6offanchor,4.0312,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.37,S-CONTENT×0.27)+0.4·bare投票(4.00)",1
7915889156.jpg,koniq,r6offanchor,2.6943,"R6-offanchor=0.6·动态融合(S-TECH×0.70,S-GLOBAL×0.21,S-CONTENT×0.08)+0.4·bare投票(2.00)",1
7917906506.jpg,koniq,r6offanchor,3.7108,"R6-offanchor=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.32,S-CONTENT×0.28)+0.4·bare投票(4.00)",1
7924366.jpg,koniq,r6offanchor,2.1831,"R6-offanchor=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.28,S-CONTENT×0.19)+0.4·bare投票(2.00)",1
7940282852.jpg,koniq,r6offanchor,3.8133,"R6-offanchor=0.6·动态融合(S-TECH×0.61,S-GLOBAL×0.26,S-CONTENT×0.13)+0.4·bare投票(4.00)",1
7945344572.jpg,koniq,r6offanchor,3.7603,"R6-offanchor=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.30,S-CONTENT×0.27)+0.4·bare投票(3.75)",1
7946918290.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.30,S-CONTENT×0.49)+0.4·bare投票(3.00)",1
7954181598.jpg,koniq,r6offanchor,4.12,"R6-offanchor=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.27,S-CONTENT×0.63)+0.4·bare投票(4.00)",1
7955555286.jpg,koniq,r6offanchor,3.9088,"R6-offanchor=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.33,S-CONTENT×0.39)+0.4·bare投票(3.00)",1
7956634196.jpg,koniq,r6offanchor,3.4974,"R6-offanchor=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.30,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
7964487966.jpg,koniq,r6offanchor,4.3432,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.32,S-CONTENT×0.46)+0.4·bare投票(4.00)",1
7974391613.jpg,koniq,r6offanchor,5.0,"R6-offanchor=0.6·动态融合(S-TECH×0.13,S-GLOBAL×0.27,S-CONTENT×0.60)+0.4·bare投票(5.00)",1
7979712862.jpg,koniq,r6offanchor,3.6962,"R6-offanchor=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.28,S-CONTENT×0.19)+0.4·bare投票(3.50)",1
7980394491.jpg,koniq,r6offanchor,3.6345,"R6-offanchor=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.34,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
7981422171.jpg,koniq,r6offanchor,2.8859,"R6-offanchor=0.6·动态融合(S-TECH×0.64,S-GLOBAL×0.25,S-CONTENT×0.10)+0.4·bare投票(3.00)",1
7981733981.jpg,koniq,r6offanchor,3.5277,"R6-offanchor=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.31,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
7987564601.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.29,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
7992863678.jpg,koniq,r6offanchor,3.6009,"R6-offanchor=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.29,S-CONTENT×0.19)+0.4·bare投票(3.25)",1
7994313310.jpg,koniq,r6offanchor,4.3458,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.33,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
7996052982.jpg,koniq,r6offanchor,3.5259,"R6-offanchor=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.32,S-CONTENT×0.35)+0.4·bare投票(3.00)",1
7999779242.jpg,koniq,r6offanchor,3.5511,"R6-offanchor=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.31,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
7999886083.jpg,koniq,r6offanchor,3.8911,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.32,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
8000756995.jpg,koniq,r6offanchor,3.3697,"R6-offanchor=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.35,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
8002007313.jpg,koniq,r6offanchor,4.2568,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.31,S-CONTENT×0.49)+0.4·bare投票(3.75)",1
8003576007.jpg,koniq,r6offanchor,3.6427,"R6-offanchor=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.34,S-CONTENT×0.30)+0.4·bare投票(3.00)",1
8016790601.jpg,koniq,r6offanchor,3.9882,"R6-offanchor=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.32,S-CONTENT×0.25)+0.4·bare投票(4.00)",1
8020716606.jpg,koniq,r6offanchor,3.9154,"R6-offanchor=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.32,S-CONTENT×0.34)+0.4·bare投票(4.00)",1
8021464988.jpg,koniq,r6offanchor,4.5374,"R6-offanchor=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.32,S-CONTENT×0.53)+0.4·bare投票(4.00)",1
8030242803.jpg,koniq,r6offanchor,3.3559,"R6-offanchor=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.33,S-CONTENT×0.39)+0.4·bare投票(3.00)",1
8033437927.jpg,koniq,r6offanchor,3.4796,"R6-offanchor=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.31,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
8034708472.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.28,S-CONTENT×0.57)+0.4·bare投票(3.00)",1
8034781018.jpg,koniq,r6offanchor,4.3098,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.32,S-CONTENT×0.40)+0.4·bare投票(4.00)",1
8039052171.jpg,koniq,r6offanchor,4.0415,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.33,S-CONTENT×0.46)+0.4·bare投票(3.25)",1
8040993311.jpg,koniq,r6offanchor,2.8101,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.35,S-CONTENT×0.43)+0.4·bare投票(3.00)",1
8041987489.jpg,koniq,r6offanchor,3.9072,"R6-offanchor=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.30,S-CONTENT×0.19)+0.4·bare投票(4.00)",1
8042762603.jpg,koniq,r6offanchor,4.3358,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.32,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
8043238323.jpg,koniq,r6offanchor,4.1483,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(3.50)",1
8045159223.jpg,koniq,r6offanchor,3.5507,"R6-offanchor=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.33,S-CONTENT×0.22)+0.4·bare投票(3.00)",1
8048106336.jpg,koniq,r6offanchor,4.3305,"R6-offanchor=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.32,S-CONTENT×0.44)+0.4·bare投票(4.00)",1
8055471009.jpg,koniq,r6offanchor,3.6408,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.35,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
8060303212.jpg,koniq,r6offanchor,3.9897,"R6-offanchor=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.36,S-CONTENT×0.24)+0.4·bare投票(4.00)",1
8062771626.jpg,koniq,r6offanchor,5.0,"R6-offanchor=0.6·动态融合(S-TECH×0.08,S-GLOBAL×0.26,S-CONTENT×0.66)+0.4·bare投票(5.00)",1
8067632249.jpg,koniq,r6offanchor,3.3547,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.35,S-CONTENT×0.39)+0.4·bare投票(3.00)",1
8069073334.jpg,koniq,r6offanchor,3.4215,"R6-offanchor=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.28,S-CONTENT×0.22)+0.4·bare投票(3.00)",1
8072726562.jpg,koniq,r6offanchor,2.8281,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.30,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
8075121778.jpg,koniq,r6offanchor,4.3573,"R6-offanchor=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.33,S-CONTENT×0.49)+0.4·bare投票(4.00)",1
8078070846.jpg,koniq,r6offanchor,1.7725,"R6-offanchor=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.26,S-CONTENT×0.18)+0.4·bare投票(2.00)",1
8083395637.jpg,koniq,r6offanchor,5.0,"R6-offanchor=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.28,S-CONTENT×0.54)+0.4·bare投票(5.00)",1
8087032429.jpg,koniq,r6offanchor,4.2956,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.32,S-CONTENT×0.37)+0.4·bare投票(4.00)",1
8088105369.jpg,koniq,r6offanchor,4.3459,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.32,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
8094870766.jpg,koniq,r6offanchor,4.376,"R6-offanchor=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.32,S-CONTENT×0.53)+0.4·bare投票(4.00)",1
8106242836.jpg,koniq,r6offanchor,3.3444,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.33,S-CONTENT×0.37)+0.4·bare投票(3.00)",1
8106557639.jpg,koniq,r6offanchor,3.4854,"R6-offanchor=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.31,S-CONTENT×0.30)+0.4·bare投票(3.00)",1
8106933398.jpg,koniq,r6offanchor,3.9569,"R6-offanchor=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.30,S-CONTENT×0.24)+0.4·bare投票(4.00)",1
8109560495.jpg,koniq,r6offanchor,3.9362,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.32,S-CONTENT×0.45)+0.4·bare投票(3.00)",1
8110370052.jpg,koniq,r6offanchor,4.4419,"R6-offanchor=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.33,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
8113244210.jpg,koniq,r6offanchor,4.3523,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
8113245382.jpg,koniq,r6offanchor,4.3681,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.31,S-CONTENT×0.52)+0.4·bare投票(4.00)",1
8114138182.jpg,koniq,r6offanchor,4.4423,"R6-offanchor=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.33,S-CONTENT×0.52)+0.4·bare投票(4.00)",1
8116711629.jpg,koniq,r6offanchor,3.7637,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.35,S-CONTENT×0.39)+0.4·bare投票(3.50)",1
8121424411.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.13,S-GLOBAL×0.28,S-CONTENT×0.59)+0.4·bare投票(3.00)",1
8121591181.jpg,koniq,r6offanchor,3.48,"R6-offanchor=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.31,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
8122853098.jpg,koniq,r6offanchor,4.0155,"R6-offanchor=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.36,S-CONTENT×0.26)+0.4·bare投票(4.00)",1
8123324192.jpg,koniq,r6offanchor,3.525,"R6-offanchor=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.30,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
8126953338.jpg,koniq,r6offanchor,3.2982,"R6-offanchor=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.29,S-CONTENT×0.16)+0.4·bare投票(3.00)",1
8128298263.jpg,koniq,r6offanchor,4.5078,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.33,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
8128596449.jpg,koniq,r6offanchor,3.4809,"R6-offanchor=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.32,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
8129021372.jpg,koniq,r6offanchor,3.8315,"R6-offanchor=0.6·动态融合(S-TECH×0.59,S-GLOBAL×0.26,S-CONTENT×0.14)+0.4·bare投票(4.00)",1
8132808180.jpg,koniq,r6offanchor,3.9569,"R6-offanchor=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.30,S-CONTENT×0.24)+0.4·bare投票(4.00)",1
8135725807.jpg,koniq,r6offanchor,4.519,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.32,S-CONTENT×0.51)+0.4·bare投票(4.00)",1
8138101923.jpg,koniq,r6offanchor,3.3147,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.32,S-CONTENT×0.45)+0.4·bare投票(3.00)",1
8141906514.jpg,koniq,r6offanchor,4.3364,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.34,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
8142530403.jpg,koniq,r6offanchor,3.6343,"R6-offanchor=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.34,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
8144270233.jpg,koniq,r6offanchor,4.12,"R6-offanchor=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.28,S-CONTENT×0.62)+0.4·bare投票(4.00)",1
8155106995.jpg,koniq,r6offanchor,3.968,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.31,S-CONTENT×0.24)+0.4·bare投票(4.00)",1
8156018718.jpg,koniq,r6offanchor,4.3462,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.32,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
8157884969.jpg,koniq,r6offanchor,3.4252,"R6-offanchor=0.6·动态融合(S-TECH×0.60,S-GLOBAL×0.25,S-CONTENT×0.14)+0.4·bare投票(3.00)",1
8159815111.jpg,koniq,r6offanchor,3.2212,"R6-offanchor=0.6·动态融合(S-TECH×0.69,S-GLOBAL×0.22,S-CONTENT×0.09)+0.4·bare投票(3.00)",1
8162764501.jpg,koniq,r6offanchor,3.9371,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.31,S-CONTENT×0.45)+0.4·bare投票(3.00)",1
8174015928.jpg,koniq,r6offanchor,3.9249,"R6-offanchor=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.31,S-CONTENT×0.20)+0.4·bare投票(4.00)",1
8175674967.jpg,koniq,r6offanchor,3.8105,"R6-offanchor=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.35,S-CONTENT×0.35)+0.4·bare投票(3.25)",1
8176025549.jpg,koniq,r6offanchor,4.2677,"R6-offanchor=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.32,S-CONTENT×0.52)+0.4·bare投票(3.75)",1
8177168382.jpg,koniq,r6offanchor,3.2811,"R6-offanchor=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.31,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
8178731250.jpg,koniq,r6offanchor,3.6919,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.36,S-CONTENT×0.43)+0.4·bare投票(3.25)",1
8179614383.jpg,koniq,r6offanchor,3.497,"R6-offanchor=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.29,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
8185021640.jpg,koniq,r6offanchor,4.3365,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.33,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
8185829074.jpg,koniq,r6offanchor,4.0151,"R6-offanchor=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.32,S-CONTENT×0.28)+0.4·bare投票(4.00)",1
8195491375.jpg,koniq,r6offanchor,3.8005,"R6-offanchor=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.29,S-CONTENT×0.19)+0.4·bare投票(3.75)",1
8196266010.jpg,koniq,r6offanchor,2.7446,"R6-offanchor=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.34,S-CONTENT×0.32)+0.4·bare投票(2.50)",1
8199545794.jpg,koniq,r6offanchor,3.6474,"R6-offanchor=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.31,S-CONTENT×0.20)+0.4·bare投票(4.00)",1
8199731208.jpg,koniq,r6offanchor,3.4274,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.35,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
8201445603.jpg,koniq,r6offanchor,3.2799,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.29,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
8201796429.jpg,koniq,r6offanchor,4.3285,"R6-offanchor=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.32,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
8203914551.jpg,koniq,r6offanchor,4.061,"R6-offanchor=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.32,S-CONTENT×0.50)+0.4·bare投票(3.25)",1
8208615482.jpg,koniq,r6offanchor,4.0172,"R6-offanchor=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.33,S-CONTENT×0.28)+0.4·bare投票(4.00)",1
8222741744.jpg,koniq,r6offanchor,4.3422,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.35,S-CONTENT×0.46)+0.4·bare投票(4.00)",1
8225506418.jpg,koniq,r6offanchor,3.82,"R6-offanchor=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.26,S-CONTENT×0.64)+0.4·bare投票(3.25)",1
8229120528.jpg,koniq,r6offanchor,2.9543,"R6-offanchor=0.6·动态融合(S-TECH×0.73,S-GLOBAL×0.21,S-CONTENT×0.06)+0.4·bare投票(2.75)",1
8230351643.jpg,koniq,r6offanchor,2.8523,"R6-offanchor=0.6·动态融合(S-TECH×0.61,S-GLOBAL×0.26,S-CONTENT×0.12)+0.4·bare投票(2.00)",1
8230377264.jpg,koniq,r6offanchor,3.4199,"R6-offanchor=0.6·动态融合(S-TECH×0.61,S-GLOBAL×0.26,S-CONTENT×0.13)+0.4·bare投票(3.00)",1
8231125615.jpg,koniq,r6offanchor,4.9,"R6-offanchor=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.28,S-CONTENT×0.62)+0.4·bare投票(4.75)",1
8231492407.jpg,koniq,r6offanchor,3.605,"R6-offanchor=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.35,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
8232391054.jpg,koniq,r6offanchor,3.7415,"R6-offanchor=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.34,S-CONTENT×0.30)+0.4·bare投票(3.25)",1
8234020680.jpg,koniq,r6offanchor,3.2649,"R6-offanchor=0.6·动态融合(S-TECH×0.60,S-GLOBAL×0.27,S-CONTENT×0.13)+0.4·bare投票(3.00)",1
8236758432.jpg,koniq,r6offanchor,3.957,"R6-offanchor=0.6·动态融合(S-TECH×0.60,S-GLOBAL×0.27,S-CONTENT×0.14)+0.4·bare投票(4.00)",1
823805862.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.29,S-CONTENT×0.44)+0.4·bare投票(3.00)",1
8240021404.jpg,koniq,r6offanchor,4.3839,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.27,S-CONTENT×0.55)+0.4·bare投票(4.00)",1
8241257694.jpg,koniq,r6offanchor,4.3287,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.33,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
8242599767.jpg,koniq,r6offanchor,4.3409,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.33,S-CONTENT×0.46)+0.4·bare投票(4.00)",1
8242906564.jpg,koniq,r6offanchor,1.8987,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.32,S-CONTENT×0.24)+0.4·bare投票(2.00)",1
8249630967.jpg,koniq,r6offanchor,3.372,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.33,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
8252742940.jpg,koniq,r6offanchor,5.0,"R6-offanchor=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.27,S-CONTENT×0.54)+0.4·bare投票(5.00)",1
8253601805.jpg,koniq,r6offanchor,3.936,"R6-offanchor=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.30,S-CONTENT×0.22)+0.4·bare投票(4.00)",1
8256049516.jpg,koniq,r6offanchor,4.0755,"R6-offanchor=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.36,S-CONTENT×0.31)+0.4·bare投票(4.00)",1
8256076417.jpg,koniq,r6offanchor,3.5753,"R6-offanchor=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.34,S-CONTENT×0.42)+0.4·bare投票(3.00)",1
8256731117.jpg,koniq,r6offanchor,3.5435,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.34,S-CONTENT×0.37)+0.4·bare投票(3.00)",1
8260840073.jpg,koniq,r6offanchor,3.3162,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.31,S-CONTENT×0.33)+0.4·bare投票(3.00)",1
8263016549.jpg,koniq,r6offanchor,3.5062,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.32,S-CONTENT×0.33)+0.4·bare投票(3.00)",1
8263420706.jpg,koniq,r6offanchor,3.4529,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.27,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
8266134524.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.29,S-CONTENT×0.48)+0.4·bare投票(3.00)",1
8266648992.jpg,koniq,r6offanchor,4.4535,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.33,S-CONTENT×0.37)+0.4·bare投票(4.00)",1
8267105534.jpg,koniq,r6offanchor,4.9,"R6-offanchor=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.28,S-CONTENT×0.61)+0.4·bare投票(4.75)",1
8267153015.jpg,koniq,r6offanchor,3.8598,"R6-offanchor=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.35,S-CONTENT×0.31)+0.4·bare投票(3.50)",1
8267201129.jpg,koniq,r6offanchor,4.4869,"R6-offanchor=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.32,S-CONTENT×0.44)+0.4·bare投票(4.00)",1
8268523027.jpg,koniq,r6offanchor,2.7132,"R6-offanchor=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.33,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
8268859988.jpg,koniq,r6offanchor,3.5598,"R6-offanchor=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.35,S-CONTENT×0.38)+0.4·bare投票(3.00)",1
8288312901.jpg,koniq,r6offanchor,4.12,"R6-offanchor=0.6·动态融合(S-TECH×0.09,S-GLOBAL×0.27,S-CONTENT×0.64)+0.4·bare投票(4.00)",1
8292596709.jpg,koniq,r6offanchor,4.439,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.34,S-CONTENT×0.44)+0.4·bare投票(4.00)",1
8293206684.jpg,koniq,r6offanchor,4.3187,"R6-offanchor=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.31,S-CONTENT×0.41)+0.4·bare投票(4.00)",1
8293797976.jpg,koniq,r6offanchor,4.0361,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.32,S-CONTENT×0.45)+0.4·bare投票(3.25)",1
8299281180.jpg,koniq,r6offanchor,4.3492,"R6-offanchor=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.34,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
8302396098.jpg,koniq,r6offanchor,3.387,"R6-offanchor=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.35,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
8302682948.jpg,koniq,r6offanchor,4.5053,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.32,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
8303486295.jpg,koniq,r6offanchor,4.238,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.32,S-CONTENT×0.45)+0.4·bare投票(3.75)",1
8310254529.jpg,koniq,r6offanchor,3.5669,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.32,S-CONTENT×0.42)+0.4·bare投票(3.00)",1
8310619532.jpg,koniq,r6offanchor,4.12,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.30,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
8314358374.jpg,koniq,r6offanchor,3.72,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.29,S-CONTENT×0.51)+0.4·bare投票(3.00)",1
8320017511.jpg,koniq,r6offanchor,4.5029,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
8320489600.jpg,koniq,r6offanchor,3.9787,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.31,S-CONTENT×0.25)+0.4·bare投票(4.00)",1
