img_id,dataset,route,level,score,reason,parse_tier
8231125615.jpg,koniq,r6,,4.78,"R6=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.28,S-CONTENT×0.62)+0.4·bare投票(4.75)",1
8231492407.jpg,koniq,r6,,3.4207,"R6=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.34,S-CONTENT×0.24)+0.4·bare投票(3.00)",1
8232391054.jpg,koniq,r6,,3.9424,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.31,S-CONTENT×0.48)+0.4·bare投票(3.25)",1
8234020680.jpg,koniq,r6,,3.2314,"R6=0.6·动态融合(S-TECH×0.58,S-GLOBAL×0.27,S-CONTENT×0.14)+0.4·bare投票(3.00)",1
8236758432.jpg,koniq,r6,,3.7782,"R6=0.6·动态融合(S-TECH×0.62,S-GLOBAL×0.26,S-CONTENT×0.13)+0.4·bare投票(4.00)",1
823805862.jpg,koniq,r6,,2.9657,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.30,S-CONTENT×0.38)+0.4·bare投票(3.00)",1
8240021404.jpg,koniq,r6,,4.2795,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.26,S-CONTENT×0.56)+0.4·bare投票(4.00)",1
8241257694.jpg,koniq,r6,,4.2271,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.33,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
8242599767.jpg,koniq,r6,,4.2379,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.33,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
8242906564.jpg,koniq,r6,,1.7543,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.33,S-CONTENT×0.35)+0.4·bare投票(2.00)",1
8249630967.jpg,koniq,r6,,3.4404,"R6=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.33,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
8252742940.jpg,koniq,r6,,4.88,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.27,S-CONTENT×0.54)+0.4·bare投票(5.00)",1
8253601805.jpg,koniq,r6,,3.766,"R6=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.29,S-CONTENT×0.20)+0.4·bare投票(4.00)",1
8256049516.jpg,koniq,r6,,4.4084,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.33,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
8256076417.jpg,koniq,r6,,3.1698,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.34,S-CONTENT×0.43)+0.4·bare投票(3.00)",1
8256731117.jpg,koniq,r6,,3.3635,"R6=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.34,S-CONTENT×0.37)+0.4·bare投票(3.00)",1
8260840073.jpg,koniq,r6,,3.1362,"R6=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.31,S-CONTENT×0.33)+0.4·bare投票(3.00)",1
8263016549.jpg,koniq,r6,,3.3464,"R6=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.30,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
8263420706.jpg,koniq,r6,,3.2729,"R6=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.27,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
8266134524.jpg,koniq,r6,,3.0579,"R6=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.29,S-CONTENT×0.24)+0.4·bare投票(3.00)",1
8266648992.jpg,koniq,r6,,4.3604,"R6=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.32,S-CONTENT×0.39)+0.4·bare投票(4.00)",1
8267105534.jpg,koniq,r6,,4.78,"R6=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.28,S-CONTENT×0.61)+0.4·bare投票(4.75)",1
8267153015.jpg,koniq,r6,,3.7306,"R6=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.35,S-CONTENT×0.29)+0.4·bare投票(3.50)",1
8267201129.jpg,koniq,r6,,4.3886,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.32,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
8268523027.jpg,koniq,r6,,2.5114,"R6=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.33,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
8268859988.jpg,koniq,r6,,3.4328,"R6=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.35,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
8288312901.jpg,koniq,r6,,4.0059,"R6=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.28,S-CONTENT×0.62)+0.4·bare投票(4.00)",1
8292596709.jpg,koniq,r6,,4.48,"R6=0.6·动态融合(S-TECH×0.11,S-GLOBAL×0.27,S-CONTENT×0.62)+0.4·bare投票(4.00)",1
8293206684.jpg,koniq,r6,,4.2197,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.31,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
8293797976.jpg,koniq,r6,,3.909,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.32,S-CONTENT×0.45)+0.4·bare投票(3.25)",1
8299281180.jpg,koniq,r6,,4.2446,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.34,S-CONTENT×0.49)+0.4·bare投票(4.00)",1
8302396098.jpg,koniq,r6,,3.2008,"R6=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.35,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
8302682948.jpg,koniq,r6,,4.48,"R6=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.27,S-CONTENT×0.61)+0.4·bare投票(4.00)",1
8303486295.jpg,koniq,r6,,4.1358,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.32,S-CONTENT×0.46)+0.4·bare投票(3.75)",1
8310254529.jpg,koniq,r6,,3.4569,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.33,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
8310619532.jpg,koniq,r6,,3.9894,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.31,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
8314358374.jpg,koniq,r6,,3.5676,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.31,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
8320017511.jpg,koniq,r6,,4.4018,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.32,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
8320489600.jpg,koniq,r6,,3.8265,"R6=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.31,S-CONTENT×0.23)+0.4·bare投票(4.00)",1
8321126258.jpg,koniq,r6,,3.154,"R6=0.6·动态融合(S-TECH×0.67,S-GLOBAL×0.23,S-CONTENT×0.10)+0.4·bare投票(3.00)",1
8321155777.jpg,koniq,r6,,3.3001,"R6=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.31,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
8322643928.jpg,koniq,r6,,2.0196,"R6=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.27,S-CONTENT×0.19)+0.4·bare投票(2.00)",1
8331586612.jpg,koniq,r6,,3.5686,"R6=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.35,S-CONTENT×0.28)+0.4·bare投票(3.25)",1
8331607175.jpg,koniq,r6,,3.5434,"R6=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.34,S-CONTENT×0.24)+0.4·bare投票(3.25)",1
8336846212.jpg,koniq,r6,,4.2122,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.33,S-CONTENT×0.41)+0.4·bare投票(4.00)",1
8341991106.jpg,koniq,r6,,3.5542,"R6=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.28,S-CONTENT×0.60)+0.4·bare投票(3.00)",1
8343579007.jpg,koniq,r6,,3.1106,"R6=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.31,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
8345197886.jpg,koniq,r6,,4.203,"R6=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.33,S-CONTENT×0.39)+0.4·bare投票(4.00)",1
8345496530.jpg,koniq,r6,,3.7935,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.31,S-CONTENT×0.22)+0.4·bare投票(4.00)",1
8346047313.jpg,koniq,r6,,3.9423,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.33,S-CONTENT×0.48)+0.4·bare投票(3.25)",1
8348001072.jpg,koniq,r6,,3.3875,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.32,S-CONTENT×0.42)+0.4·bare投票(3.00)",1
8349327834.jpg,koniq,r6,,3.7727,"R6=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.30,S-CONTENT×0.20)+0.4·bare投票(4.00)",1
8351013561.jpg,koniq,r6,,3.5733,"R6=0.6·动态融合(S-TECH×0.59,S-GLOBAL×0.27,S-CONTENT×0.14)+0.4·bare投票(3.75)",1
8351745980.jpg,koniq,r6,,4.3723,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.32,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
8352296647.jpg,koniq,r6,,2.1291,"R6=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.36,S-CONTENT×0.27)+0.4·bare投票(2.50)",1
8354529751.jpg,koniq,r6,,4.3972,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.31,S-CONTENT×0.49)+0.4·bare投票(4.00)",1
8354584594.jpg,koniq,r6,,3.9732,"R6=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.32,S-CONTENT×0.23)+0.4·bare投票(4.00)",1
8356375190.jpg,koniq,r6,,4.2418,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
8356442304.jpg,koniq,r6,,4.0428,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.31,S-CONTENT×0.52)+0.4·bare投票(3.50)",1
8357323256.jpg,koniq,r6,,3.3653,"R6=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.31,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
8357913829.jpg,koniq,r6,,3.5174,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.36,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
8358982372.jpg,koniq,r6,,4.2286,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.33,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
8360975985.jpg,koniq,r6,,3.0998,"R6=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.28,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
8362126677.jpg,koniq,r6,,3.791,"R6=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.35,S-CONTENT×0.28)+0.4·bare投票(3.75)",1
8373140830.jpg,koniq,r6,,3.8386,"R6=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.32,S-CONTENT×0.25)+0.4·bare投票(4.00)",1
8377336301.jpg,koniq,r6,,3.9744,"R6=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.28,S-CONTENT×0.57)+0.4·bare投票(4.00)",1
8380814455.jpg,koniq,r6,,4.215,"R6=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.32,S-CONTENT×0.41)+0.4·bare投票(4.00)",1
8385499383.jpg,koniq,r6,,4.3975,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.33,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
8387487827.jpg,koniq,r6,,3.5453,"R6=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.33,S-CONTENT×0.25)+0.4·bare投票(3.25)",1
8388736592.jpg,koniq,r6,,3.1577,"R6=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.35,S-CONTENT×0.36)+0.4·bare投票(3.00)",1
8393175128.jpg,koniq,r6,,3.971,"R6=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.28,S-CONTENT×0.60)+0.4·bare投票(4.00)",1
83935018.jpg,koniq,r6,,3.1162,"R6=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.32,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
8398198583.jpg,koniq,r6,,4.269,"R6=0.6·动态融合(S-TECH×0.14,S-GLOBAL×0.32,S-CONTENT×0.54)+0.4·bare投票(4.00)",1
8399629946.jpg,koniq,r6,,3.9947,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.29,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
8412460969.jpg,koniq,r6,,2.029,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.28,S-CONTENT×0.21)+0.4·bare投票(2.00)",1
8413383096.jpg,koniq,r6,,3.7493,"R6=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.30,S-CONTENT×0.30)+0.4·bare投票(3.00)",1
8431773301.jpg,koniq,r6,,3.911,"R6=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.34,S-CONTENT×0.29)+0.4·bare投票(4.00)",1
8433107122.jpg,koniq,r6,,3.447,"R6=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.33,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
8438205347.jpg,koniq,r6,,4.2371,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.32,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
8442383096.jpg,koniq,r6,,3.0537,"R6=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.29,S-CONTENT×0.24)+0.4·bare投票(3.00)",1
8442848364.jpg,koniq,r6,,4.253,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.32,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
8443583255.jpg,koniq,r6,,4.2755,"R6=0.6·动态融合(S-TECH×0.13,S-GLOBAL×0.31,S-CONTENT×0.56)+0.4·bare投票(4.00)",1
8447352918.jpg,koniq,r6,,2.9259,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.29,S-CONTENT×0.48)+0.4·bare投票(3.00)",1
8448710097.jpg,koniq,r6,,3.4897,"R6=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.35,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
8449030791.jpg,koniq,r6,,3.5988,"R6=0.6·动态融合(S-TECH×0.61,S-GLOBAL×0.29,S-CONTENT×0.10)+0.4·bare投票(3.75)",1
8450870263.jpg,koniq,r6,,4.38,"R6=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.28,S-CONTENT×0.60)+0.4·bare投票(3.75)",1
8456415044.jpg,koniq,r6,,4.2274,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.33,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
8459996431.jpg,koniq,r6,,4.6123,"R6=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.32,S-CONTENT×0.52)+0.4·bare投票(4.50)",1
8463190672.jpg,koniq,r6,,4.3551,"R6=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.32,S-CONTENT×0.39)+0.4·bare投票(4.00)",1
8464327703.jpg,koniq,r6,,2.9357,"R6=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.33,S-CONTENT×0.14)+0.4·bare投票(3.00)",1
8465866576.jpg,koniq,r6,,4.48,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.28,S-CONTENT×0.51)+0.4·bare投票(4.00)",1
8467804997.jpg,koniq,r6,,4.2528,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.32,S-CONTENT×0.46)+0.4·bare投票(4.00)",1
8473031499.jpg,koniq,r6,,3.7947,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.32,S-CONTENT×0.22)+0.4·bare投票(4.00)",1
8473611231.jpg,koniq,r6,,1.6867,"R6=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.28,S-CONTENT×0.25)+0.4·bare投票(2.00)",1
8491632656.jpg,koniq,r6,,2.558,"R6=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.30,S-CONTENT×0.25)+0.4·bare投票(2.75)",1
8493065081.jpg,koniq,r6,,4.5991,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.32,S-CONTENT×0.49)+0.4·bare投票(4.50)",1
8494026131.jpg,koniq,r6,,3.4446,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.35,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
8496923161.jpg,koniq,r6,,3.8442,"R6=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.28,S-CONTENT×0.16)+0.4·bare投票(4.00)",1
8497413134.jpg,koniq,r6,,4.3838,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.33,S-CONTENT×0.44)+0.4·bare投票(4.00)",1
8498176247.jpg,koniq,r6,,3.3676,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.34,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
8499771607.jpg,koniq,r6,,4.2688,"R6=0.6·动态融合(S-TECH×0.14,S-GLOBAL×0.31,S-CONTENT×0.54)+0.4·bare投票(4.00)",1
8502191647.jpg,koniq,r6,,3.3562,"R6=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.30,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
8503429334.jpg,koniq,r6,,3.9712,"R6=0.6·动态融合(S-TECH×0.13,S-GLOBAL×0.32,S-CONTENT×0.55)+0.4·bare投票(3.25)",1
8504046996.jpg,koniq,r6,,3.452,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.34,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
8504332753.jpg,koniq,r6,,3.5681,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.33,S-CONTENT×0.20)+0.4·bare投票(3.50)",1
8505294712.jpg,koniq,r6,,4.2117,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.34,S-CONTENT×0.41)+0.4·bare投票(4.00)",1
8507554609.jpg,koniq,r6,,4.1487,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.31,S-CONTENT×0.30)+0.4·bare投票(4.00)",1
85119046.jpg,koniq,r6,,3.1051,"R6=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.32,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
8517575081.jpg,koniq,r6,,4.2424,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
8517833832.jpg,koniq,r6,,2.28,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.29,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
8518560636.jpg,koniq,r6,,3.3841,"R6=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.32,S-CONTENT×0.22)+0.4·bare投票(3.00)",1
8522041587.jpg,koniq,r6,,3.09,"R6=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.30,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
8528934790.jpg,koniq,r6,,4.2396,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.34,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
8529310804.jpg,koniq,r6,,3.3904,"R6=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.33,S-CONTENT×0.38)+0.4·bare投票(3.00)",1
8529412192.jpg,koniq,r6,,3.443,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.36,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
8530273249.jpg,koniq,r6,,3.2992,"R6=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.30,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
8530355188.jpg,koniq,r6,,3.3347,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.30,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
8532549490.jpg,koniq,r6,,3.8546,"R6=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.32,S-CONTENT×0.26)+0.4·bare投票(4.00)",1
8539554428.jpg,koniq,r6,,4.88,"R6=0.6·动态融合(S-TECH×0.11,S-GLOBAL×0.27,S-CONTENT×0.63)+0.4·bare投票(5.00)",1
8544556866.jpg,koniq,r6,,4.0262,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.32,S-CONTENT×0.44)+0.4·bare投票(3.50)",1
8551620615.jpg,koniq,r6,,4.2597,"R6=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.32,S-CONTENT×0.52)+0.4·bare投票(4.00)",1
8552550792.jpg,koniq,r6,,2.7473,"R6=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.30,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
8561557613.jpg,koniq,r6,,3.3238,"R6=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.29,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
8568890785.jpg,koniq,r6,,3.2745,"R6=0.6·动态融合(S-TECH×0.58,S-GLOBAL×0.27,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
8570770544.jpg,koniq,r6,,3.9086,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.34,S-CONTENT×0.45)+0.4·bare投票(3.25)",1
8572873286.jpg,koniq,r6,,3.2321,"R6=0.6·动态融合(S-TECH×0.58,S-GLOBAL×0.27,S-CONTENT×0.14)+0.4·bare投票(3.00)",1
8585320404.jpg,koniq,r6,,4.1875,"R6=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.32,S-CONTENT×0.35)+0.4·bare投票(4.00)",1
8586661877.jpg,koniq,r6,,3.973,"R6=0.6·动态融合(S-TECH×0.13,S-GLOBAL×0.28,S-CONTENT×0.58)+0.4·bare投票(4.00)",1
8589152246.jpg,koniq,r6,,3.8048,"R6=0.6·动态融合(S-TECH×0.08,S-GLOBAL×0.26,S-CONTENT×0.66)+0.4·bare投票(3.50)",1
8589157666.jpg,koniq,r6,,2.6293,"R6=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.29,S-CONTENT×0.22)+0.4·bare投票(3.00)",1
8590374545.jpg,koniq,r6,,3.7929,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.35,S-CONTENT×0.42)+0.4·bare投票(3.00)",1
8590640853.jpg,koniq,r6,,4.4027,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.32,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
8595244033.jpg,koniq,r6,,4.88,"R6=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.26,S-CONTENT×0.64)+0.4·bare投票(5.00)",1
8596148572.jpg,koniq,r6,,3.8237,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.34,S-CONTENT×0.49)+0.4·bare投票(3.00)",1
8596983746.jpg,koniq,r6,,4.0291,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.29,S-CONTENT×0.51)+0.4·bare投票(4.00)",1
8597381500.jpg,koniq,r6,,4.2423,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.33,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
8599891034.jpg,koniq,r6,,2.7726,"R6=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.34,S-CONTENT×0.37)+0.4·bare投票(3.00)",1
8600322713.jpg,koniq,r6,,4.2329,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.34,S-CONTENT×0.46)+0.4·bare投票(4.00)",1
8600750192.jpg,koniq,r6,,2.5915,"R6=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.27,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
8601119886.jpg,koniq,r6,,3.5339,"R6=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.36,S-CONTENT×0.33)+0.4·bare投票(3.00)",1
8602273631.jpg,koniq,r6,,4.2454,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.26,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
8604323835.jpg,koniq,r6,,4.2518,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.33,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
8607422328.jpg,koniq,r6,,2.616,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.28,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
8607616136.jpg,koniq,r6,,2.6231,"R6=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.29,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
8611793668.jpg,koniq,r6,,3.8476,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.33,S-CONTENT×0.49)+0.4·bare投票(3.00)",1
8615756718.jpg,koniq,r6,,3.8165,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.34,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
8617030862.jpg,koniq,r6,,3.653,"R6=0.6·动态融合(S-TECH×0.11,S-GLOBAL×0.28,S-CONTENT×0.61)+0.4·bare投票(3.25)",1
8617343673.jpg,koniq,r6,,4.2176,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.34,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
8618789190.jpg,koniq,r6,,4.0341,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.33,S-CONTENT×0.49)+0.4·bare投票(3.50)",1
8619398770.jpg,koniq,r6,,3.4519,"R6=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.33,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
8623218161.jpg,koniq,r6,,4.2397,"R6=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.32,S-CONTENT×0.52)+0.4·bare投票(4.00)",1
8627956046.jpg,koniq,r6,,3.8483,"R6=0.6·动态融合(S-TECH×0.14,S-GLOBAL×0.32,S-CONTENT×0.54)+0.4·bare投票(3.00)",1
8629854370.jpg,koniq,r6,,4.2439,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.31,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
8631436677.jpg,koniq,r6,,4.3972,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
8632003704.jpg,koniq,r6,,3.7049,"R6=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.29,S-CONTENT×0.18)+0.4·bare投票(4.00)",1
8633987600.jpg,koniq,r6,,3.3488,"R6=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.31,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
8634276040.jpg,koniq,r6,,3.1393,"R6=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.34,S-CONTENT×0.36)+0.4·bare投票(3.00)",1
8636582269.jpg,koniq,r6,,4.2253,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.33,S-CONTENT×0.44)+0.4·bare投票(4.00)",1
8636833629.jpg,koniq,r6,,2.6607,"R6=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.32,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
8637618858.jpg,koniq,r6,,3.9293,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.35,S-CONTENT×0.31)+0.4·bare投票(4.00)",1
8639669088.jpg,koniq,r6,,3.5415,"R6=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.37,S-CONTENT×0.33)+0.4·bare投票(3.00)",1
