img_id,dataset,route,level,score,reason,parse_tier
10001.jpg,spaq,r6,,5.6117,R6=R5结构+bare投票 | bare 0.36/rich 0.29/multi 0.34,1
10734.jpg,spaq,r6,,3.8158,R6=R5结构+bare投票 | bare 0.32/rich 0.36/multi 0.32,1
10735.jpg,spaq,r6,,1.7997,R6=R5结构+bare投票 | bare 0.32/rich 0.36/multi 0.33,1
10736.jpg,spaq,r6,,2.0966,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.33,1
10737.jpg,spaq,r6,,4.7472,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10738.jpg,spaq,r6,,5.8592,R6=R5结构+bare投票 | bare 0.31/rich 0.36/multi 0.33,1
10739.jpg,spaq,r6,,2.6943,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.32,1
10740.jpg,spaq,r6,,5.0488,R6=R5结构+bare投票 | bare 0.31/rich 0.36/multi 0.34,1
10741.jpg,spaq,r6,,5.7454,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10742.jpg,spaq,r6,,5.8132,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10743.jpg,spaq,r6,,1.7917,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10744.jpg,spaq,r6,,4.8051,R6=R5结构+bare投票 | bare 0.32/rich 0.36/multi 0.32,1
10745.jpg,spaq,r6,,5.2229,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10746.jpg,spaq,r6,,5.7989,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.33,1
10747.jpg,spaq,r6,,4.7514,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10748.jpg,spaq,r6,,6.0869,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.34,1
10749.jpg,spaq,r6,,5.8897,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.34,1
10750.jpg,spaq,r6,,3.471,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10751.jpg,spaq,r6,,6.8583,R6=R5结构+bare投票 | bare 0.27/rich 0.41/multi 0.32,1
10752.jpg,spaq,r6,,6.9793,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.33,1
10753.jpg,spaq,r6,,4.7415,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10754.jpg,spaq,r6,,1.8963,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10755.jpg,spaq,r6,,4.8042,R6=R5结构+bare投票 | bare 0.32/rich 0.36/multi 0.32,1
10756.jpg,spaq,r6,,5.366,R6=R5结构+bare投票 | bare 0.30/rich 0.37/multi 0.33,1
10757.jpg,spaq,r6,,1.9728,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10758.jpg,spaq,r6,,2.6358,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.34,1
10759.jpg,spaq,r6,,1.7654,R6=R5结构+bare投票 | bare 0.24/rich 0.47/multi 0.29,1
10760.jpg,spaq,r6,,6.0468,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10761.jpg,spaq,r6,,5.9535,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10762.jpg,spaq,r6,,6.1507,R6=R5结构+bare投票 | bare 0.31/rich 0.35/multi 0.35,1
10763.jpg,spaq,r6,,5.4979,R6=R5结构+bare投票 | bare 0.34/rich 0.31/multi 0.35,1
10764.jpg,spaq,r6,,5.3047,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10765.jpg,spaq,r6,,2.7434,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10766.jpg,spaq,r6,,3.4279,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.34,1
10767.jpg,spaq,r6,,2.7384,R6=R5结构+bare投票 | bare 0.35/rich 0.33/multi 0.33,1
10768.jpg,spaq,r6,,4.7467,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10769.jpg,spaq,r6,,5.3491,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10770.jpg,spaq,r6,,4.006,R6=R5结构+bare投票 | bare 0.32/rich 0.36/multi 0.33,1
10771.jpg,spaq,r6,,6.4643,R6=R5结构+bare投票 | bare 0.30/rich 0.36/multi 0.34,1
10772.jpg,spaq,r6,,4.0112,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.33,1
10773.jpg,spaq,r6,,6.653,R6=R5结构+bare投票 | bare 0.34/rich 0.31/multi 0.35,1
10774.jpg,spaq,r6,,3.5214,R6=R5结构+bare投票 | bare 0.35/rich 0.33/multi 0.33,1
10775.jpg,spaq,r6,,7.6874,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10776.jpg,spaq,r6,,2.8942,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10777.jpg,spaq,r6,,6.8989,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10778.jpg,spaq,r6,,1.9567,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10779.jpg,spaq,r6,,3.4924,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.34,1
10780.jpg,spaq,r6,,5.3868,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10781.jpg,spaq,r6,,5.8302,R6=R5结构+bare投票 | bare 0.34/rich 0.30/multi 0.36,1
10782.jpg,spaq,r6,,2.0447,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10783.jpg,spaq,r6,,2.0891,R6=R5结构+bare投票 | bare 0.26/rich 0.43/multi 0.31,1
10784.jpg,spaq,r6,,6.9005,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10785.jpg,spaq,r6,,7.2111,R6=R5结构+bare投票 | bare 0.31/rich 0.35/multi 0.34,1
10786.jpg,spaq,r6,,6.1213,R6=R5结构+bare投票 | bare 0.30/rich 0.35/multi 0.35,1
10787.jpg,spaq,r6,,5.3157,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10788.jpg,spaq,r6,,1.7362,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10789.jpg,spaq,r6,,5.1615,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10790.jpg,spaq,r6,,2.843,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10791.jpg,spaq,r6,,2.6332,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.32,1
10792.jpg,spaq,r6,,6.3117,R6=R5结构+bare投票 | bare 0.31/rich 0.33/multi 0.37,1
10793.jpg,spaq,r6,,4.2046,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10794.jpg,spaq,r6,,2.9789,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10795.jpg,spaq,r6,,4.2892,R6=R5结构+bare投票 | bare 0.36/rich 0.29/multi 0.35,1
10796.jpg,spaq,r6,,6.9575,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10797.jpg,spaq,r6,,4.2756,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10798.jpg,spaq,r6,,5.7406,R6=R5结构+bare投票 | bare 0.31/rich 0.35/multi 0.34,1
10799.jpg,spaq,r6,,2.6291,R6=R5结构+bare投票 | bare 0.35/rich 0.33/multi 0.32,1
10800.jpg,spaq,r6,,5.9637,R6=R5结构+bare投票 | bare 0.36/rich 0.29/multi 0.35,1
10801.jpg,spaq,r6,,6.707,R6=R5结构+bare投票 | bare 0.28/rich 0.39/multi 0.33,1
10802.jpg,spaq,r6,,4.8092,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10803.jpg,spaq,r6,,3.0361,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10804.jpg,spaq,r6,,7.1194,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10805.jpg,spaq,r6,,1.7931,R6=R5结构+bare投票 | bare 0.36/rich 0.32/multi 0.33,1
10806.jpg,spaq,r6,,2.7161,R6=R5结构+bare投票 | bare 0.36/rich 0.32/multi 0.32,1
10807.jpg,spaq,r6,,6.4936,R6=R5结构+bare投票 | bare 0.31/rich 0.33/multi 0.36,1
10808.jpg,spaq,r6,,1.7644,R6=R5结构+bare投票 | bare 0.25/rich 0.46/multi 0.29,1
10809.jpg,spaq,r6,,6.9161,R6=R5结构+bare投票 | bare 0.35/rich 0.30/multi 0.34,1
10810.jpg,spaq,r6,,6.1511,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10811.jpg,spaq,r6,,2.709,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10812.jpg,spaq,r6,,6.5727,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10813.jpg,spaq,r6,,5.9651,R6=R5结构+bare投票 | bare 0.37/rich 0.28/multi 0.35,1
10814.jpg,spaq,r6,,1.7241,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10815.jpg,spaq,r6,,2.1543,R6=R5结构+bare投票 | bare 0.37/rich 0.31/multi 0.33,1
10816.jpg,spaq,r6,,6.8231,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10817.jpg,spaq,r6,,1.8784,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10818.jpg,spaq,r6,,6.349,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10819.jpg,spaq,r6,,6.1631,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10820.jpg,spaq,r6,,1.7342,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.33,1
10821.jpg,spaq,r6,,6.9063,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.34,1
10822.jpg,spaq,r6,,6.745,R6=R5结构+bare投票 | bare 0.29/rich 0.36/multi 0.35,1
10823.jpg,spaq,r6,,5.2548,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10824.jpg,spaq,r6,,4.0124,R6=R5结构+bare投票 | bare 0.38/rich 0.29/multi 0.33,1
10825.jpg,spaq,r6,,1.7392,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10826.jpg,spaq,r6,,3.5617,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10827.jpg,spaq,r6,,2.0264,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10828.jpg,spaq,r6,,2.0909,R6=R5结构+bare投票 | bare 0.29/rich 0.38/multi 0.33,1
10829.jpg,spaq,r6,,2.0555,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10830.jpg,spaq,r6,,6.2338,R6=R5结构+bare投票 | bare 0.30/rich 0.35/multi 0.34,1
10831.jpg,spaq,r6,,7.3447,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10832.jpg,spaq,r6,,4.7267,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10833.jpg,spaq,r6,,1.7364,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10834.jpg,spaq,r6,,4.2633,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10835.jpg,spaq,r6,,5.8814,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10836.jpg,spaq,r6,,2.3571,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10837.jpg,spaq,r6,,2.6364,R6=R5结构+bare投票 | bare 0.36/rich 0.32/multi 0.33,1
10838.jpg,spaq,r6,,4.5701,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10839.jpg,spaq,r6,,4.7295,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10840.jpg,spaq,r6,,2.3166,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10841.jpg,spaq,r6,,1.7357,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10842.jpg,spaq,r6,,1.7977,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.33,1
10843.jpg,spaq,r6,,4.4754,R6=R5结构+bare投票 | bare 0.31/rich 0.36/multi 0.34,1
10844.jpg,spaq,r6,,3.8404,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10845.jpg,spaq,r6,,1.7792,R6=R5结构+bare投票 | bare 0.37/rich 0.29/multi 0.34,1
10846.jpg,spaq,r6,,2.0245,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10847.jpg,spaq,r6,,6.24,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.34,1
10848.jpg,spaq,r6,,2.1559,R6=R5结构+bare投票 | bare 0.37/rich 0.29/multi 0.33,1
10849.jpg,spaq,r6,,4.8977,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10850.jpg,spaq,r6,,5.5181,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10851.jpg,spaq,r6,,2.5906,R6=R5结构+bare投票 | bare 0.30/rich 0.37/multi 0.33,1
10852.jpg,spaq,r6,,2.1346,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10853.jpg,spaq,r6,,1.7403,R6=R5结构+bare投票 | bare 0.36/rich 0.32/multi 0.32,1
10854.jpg,spaq,r6,,6.2859,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10855.jpg,spaq,r6,,1.8852,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.35,1
10856.jpg,spaq,r6,,4.7527,R6=R5结构+bare投票 | bare 0.38/rich 0.30/multi 0.32,1
10857.jpg,spaq,r6,,6.189,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.35,1
10858.jpg,spaq,r6,,5.6508,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10859.jpg,spaq,r6,,1.7429,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10860.jpg,spaq,r6,,2.4545,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10861.jpg,spaq,r6,,4.8289,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10862.jpg,spaq,r6,,3.3367,R6=R5结构+bare投票 | bare 0.32/rich 0.37/multi 0.31,1
10863.jpg,spaq,r6,,2.212,R6=R5结构+bare投票 | bare 0.35/rich 0.33/multi 0.33,1
10864.jpg,spaq,r6,,4.1182,R6=R5结构+bare投票 | bare 0.36/rich 0.32/multi 0.32,1
10865.jpg,spaq,r6,,4.958,R6=R5结构+bare投票 | bare 0.30/rich 0.37/multi 0.33,1
10866.jpg,spaq,r6,,2.6107,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.32,1
10867.jpg,spaq,r6,,6.082,R6=R5结构+bare投票 | bare 0.30/rich 0.34/multi 0.36,1
10868.jpg,spaq,r6,,6.2911,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10869.jpg,spaq,r6,,1.7945,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10870.jpg,spaq,r6,,8.3052,R6=R5结构+bare投票 | bare 0.36/rich 0.29/multi 0.35,1
10871.jpg,spaq,r6,,3.6041,R6=R5结构+bare投票 | bare 0.38/rich 0.29/multi 0.33,1
10872.jpg,spaq,r6,,5.2945,R6=R5结构+bare投票 | bare 0.31/rich 0.36/multi 0.33,1
10873.jpg,spaq,r6,,6.8311,R6=R5结构+bare投票 | bare 0.35/rich 0.30/multi 0.34,1
10874.jpg,spaq,r6,,5.9097,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.33,1
10875.jpg,spaq,r6,,4.9107,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.35,1
10876.jpg,spaq,r6,,1.9714,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.32,1
10877.jpg,spaq,r6,,3.5063,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10878.jpg,spaq,r6,,5.7818,R6=R5结构+bare投票 | bare 0.29/rich 0.37/multi 0.34,1
10879.jpg,spaq,r6,,2.6388,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.33,1
10880.jpg,spaq,r6,,4.7025,R6=R5结构+bare投票 | bare 0.28/rich 0.41/multi 0.31,1
10881.jpg,spaq,r6,,8.0044,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10882.jpg,spaq,r6,,3.4829,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10883.jpg,spaq,r6,,1.7307,R6=R5结构+bare投票 | bare 0.31/rich 0.35/multi 0.34,1
10884.jpg,spaq,r6,,3.7749,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10885.jpg,spaq,r6,,6.977,R6=R5结构+bare投票 | bare 0.36/rich 0.29/multi 0.35,1
10886.jpg,spaq,r6,,4.4154,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.32,1
10887.jpg,spaq,r6,,1.9968,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10888.jpg,spaq,r6,,1.7358,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10889.jpg,spaq,r6,,1.7257,R6=R5结构+bare投票 | bare 0.31/rich 0.35/multi 0.34,1
10890.jpg,spaq,r6,,5.7409,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10891.jpg,spaq,r6,,3.966,R6=R5结构+bare投票 | bare 0.30/rich 0.38/multi 0.32,1
10892.jpg,spaq,r6,,6.8611,R6=R5结构+bare投票 | bare 0.38/rich 0.28/multi 0.35,1
10893.jpg,spaq,r6,,2.8206,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10894.jpg,spaq,r6,,6.7924,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.33,1
10895.jpg,spaq,r6,,4.0074,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.32,1
10896.jpg,spaq,r6,,1.7966,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.33,1
10897.jpg,spaq,r6,,2.0433,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10898.jpg,spaq,r6,,1.7934,R6=R5结构+bare投票 | bare 0.35/rich 0.33/multi 0.33,1
10899.jpg,spaq,r6,,2.1424,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10900.jpg,spaq,r6,,1.8803,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.33,1
10901.jpg,spaq,r6,,2.5705,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10902.jpg,spaq,r6,,4.1249,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10903.jpg,spaq,r6,,7.2224,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10904.jpg,spaq,r6,,3.4472,R6=R5结构+bare投票 | bare 0.38/rich 0.30/multi 0.32,1
10905.jpg,spaq,r6,,7.2276,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10906.jpg,spaq,r6,,5.7593,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10907.jpg,spaq,r6,,5.972,R6=R5结构+bare投票 | bare 0.31/rich 0.34/multi 0.34,1
10908.jpg,spaq,r6,,4.8883,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10909.jpg,spaq,r6,,1.7431,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.32,1
10910.jpg,spaq,r6,,1.7359,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10911.jpg,spaq,r6,,2.3046,R6=R5结构+bare投票 | bare 0.35/rich 0.33/multi 0.32,1
10912.jpg,spaq,r6,,5.7128,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10913.jpg,spaq,r6,,3.4156,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10914.jpg,spaq,r6,,5.3786,R6=R5结构+bare投票 | bare 0.27/rich 0.41/multi 0.32,1
10915.jpg,spaq,r6,,3.808,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10916.jpg,spaq,r6,,3.5717,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10917.jpg,spaq,r6,,1.7371,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10918.jpg,spaq,r6,,1.7561,R6=R5结构+bare投票 | bare 0.30/rich 0.39/multi 0.30,1
10919.jpg,spaq,r6,,5.0627,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10920.jpg,spaq,r6,,3.5185,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10921.jpg,spaq,r6,,3.4337,R6=R5结构+bare投票 | bare 0.36/rich 0.32/multi 0.33,1
10922.jpg,spaq,r6,,3.6273,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10923.jpg,spaq,r6,,1.7252,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.34,1
10924.jpg,spaq,r6,,3.1327,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.32,1
10925.jpg,spaq,r6,,4.8822,R6=R5结构+bare投票 | bare 0.30/rich 0.37/multi 0.33,1
10926.jpg,spaq,r6,,1.7439,R6=R5结构+bare投票 | bare 0.35/rich 0.33/multi 0.32,1
10927.jpg,spaq,r6,,3.3241,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10928.jpg,spaq,r6,,4.8168,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10929.jpg,spaq,r6,,2.6057,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.33,1
10930.jpg,spaq,r6,,3.5423,R6=R5结构+bare投票 | bare 0.26/rich 0.43/multi 0.31,1
10931.jpg,spaq,r6,,7.0858,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10932.jpg,spaq,r6,,6.2691,R6=R5结构+bare投票 | bare 0.27/rich 0.41/multi 0.32,1
10933.jpg,spaq,r6,,1.7446,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10934.jpg,spaq,r6,,6.3396,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.34,1
10935.jpg,spaq,r6,,4.1233,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10936.jpg,spaq,r6,,6.8299,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10937.jpg,spaq,r6,,4.116,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.33,1
10938.jpg,spaq,r6,,6.8335,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10939.jpg,spaq,r6,,5.1627,R6=R5结构+bare投票 | bare 0.31/rich 0.33/multi 0.36,1
10940.jpg,spaq,r6,,6.8174,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10941.jpg,spaq,r6,,5.2133,R6=R5结构+bare投票 | bare 0.32/rich 0.36/multi 0.33,1
10942.jpg,spaq,r6,,1.7251,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.34,1
10943.jpg,spaq,r6,,6.988,R6=R5结构+bare投票 | bare 0.40/rich 0.27/multi 0.33,1
10944.jpg,spaq,r6,,1.7432,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10945.jpg,spaq,r6,,2.6142,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10946.jpg,spaq,r6,,3.4843,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10947.jpg,spaq,r6,,1.7927,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10948.jpg,spaq,r6,,5.3926,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10949.jpg,spaq,r6,,6.8192,R6=R5结构+bare投票 | bare 0.30/rich 0.35/multi 0.35,1
10950.jpg,spaq,r6,,6.818,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.35,1
10951.jpg,spaq,r6,,2.8082,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10952.jpg,spaq,r6,,3.5548,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10953.jpg,spaq,r6,,3.4448,R6=R5结构+bare投票 | bare 0.38/rich 0.28/multi 0.33,1
10954.jpg,spaq,r6,,1.7368,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10955.jpg,spaq,r6,,6.1805,R6=R5结构+bare投票 | bare 0.31/rich 0.34/multi 0.35,1
10956.jpg,spaq,r6,,5.3126,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10957.jpg,spaq,r6,,8.8431,R6=R5结构+bare投票 | bare 0.39/rich 0.27/multi 0.34,1
10958.jpg,spaq,r6,,2.7435,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.33,1
10959.jpg,spaq,r6,,1.9864,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.32,1
10960.jpg,spaq,r6,,5.4133,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10961.jpg,spaq,r6,,1.9449,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10962.jpg,spaq,r6,,6.8232,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.35,1
10963.jpg,spaq,r6,,1.787,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.34,1
10964.jpg,spaq,r6,,6.9093,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.34,1
10965.jpg,spaq,r6,,1.8131,R6=R5结构+bare投票 | bare 0.29/rich 0.40/multi 0.32,1
10966.jpg,spaq,r6,,5.3842,R6=R5结构+bare投票 | bare 0.29/rich 0.38/multi 0.33,1
10967.jpg,spaq,r6,,3.9091,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10968.jpg,spaq,r6,,3.3805,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10969.jpg,spaq,r6,,7.1725,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10970.jpg,spaq,r6,,1.8285,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10971.jpg,spaq,r6,,1.7379,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10972.jpg,spaq,r6,,6.0554,R6=R5结构+bare投票 | bare 0.31/rich 0.35/multi 0.33,1
10973.jpg,spaq,r6,,6.1518,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10974.jpg,spaq,r6,,2.8461,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10975.jpg,spaq,r6,,1.7416,R6=R5结构+bare投票 | bare 0.35/rich 0.33/multi 0.32,1
10976.jpg,spaq,r6,,4.8145,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.34,1
10977.jpg,spaq,r6,,6.9216,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.35,1
