img_id,dataset,route,level,score,reason,parse_tier,issues,active_skills,skill_scores
11071.jpg,spaq,r2,,3.8667,"S-TECH(3.2): Severe motion blur and soft focus across entire image; fine details like text and hair are smeared; heavy noise in shadows; compression artifacts visible. | S-AESTH(3.2): Awkward high-angle framing, cluttered background with wires, flat lighting, and unbalanced composition distract from subject. | S-CONTENT(5.2): Subject fully in frame; face partially visible but not occluded. Minor cropping of bookshelf edges; key regions intact. | S-NATURAL(5.2): Noticeable over-smoothing and noise reduction blur textures; skin appears slightly waxy, but no harsh halos or oversaturation. Plausible despite processing. | S-GLOBAL(3.2): Severe blur and motion artifact dominate, making details indistinct; low resolution and poor lighting reduce clarity; overall impression is flawed and hard to ignore.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
11072.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges smeared, no discernible fine detail, subject unrecognizable due to extreme distortion. | S-AESTH(1.2): Severe motion blur obscures all compositional elements; lighting and color harmony indiscernible; visual hierarchy collapsed. | S-NATURAL(1.2): Severe motion blur throughout; no sharp edges or textures visible. Entire image lacks focus, making naturalness impossible to assess. | S-GLOBAL(1.2): Severe motion blur dominates entire image, making subject unrecognizable and details lost; unacceptable for any practical use. | S-CONTENT(3.2): Subject partially cut at edges; red object blurred and occluded by motion, key regions not clearly visible.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
11073.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur and defocus; no discernible edges or textures; entire image smeared; content barely recognizable. | S-AESTH(1.2): Severe blur obscures all compositional elements, lighting appears flat and indistinct, colors are muddy and undefined, no visual hierarchy exists. | S-NATURAL(1.2): Severe over-smoothing and blur dominate; no discernible texture or edge detail, appearing uniformly smeared and plastic-like. | S-GLOBAL(1.2): Severe blur dominates entire image; no discernible details, making it unusable and visually unacceptably poor. | S-CONTENT(3.2): Subject partially visible but heavily blurred; face and key regions obscured; cropping not harmful but content poorly preserved.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
11074.jpg,spaq,r2,,7.9667,"S-TECH(7.2): Minor softness in fine textures; slight noise in sky; otherwise well-exposed with neutral white balance and no compression artifacts. | S-AESTH(5.2): Ordinary composition with centered text; flat daylight lacks mood; color palette is neutral and unremarkable; visual hierarchy is clear but uninspired. | S-CONTENT(9.2): Subject fully visible; key text and emblem complete; no occlusion or harmful cropping. | S-NATURAL(9.2): No halos, unnatural glow, or color exaggeration; textures and edges appear authentic; sky and building surfaces show natural tonality and detail. | S-GLOBAL(7.5): Clear, well-lit image with good color and sharp text; minor composition imbalance due to sky dominance but no distracting flaws.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 7.5}"
11075.jpg,spaq,r2,,7.2,"S-AESTH(7.2): Soft, moody light enhances delicate blossoms; composition uses branches as natural frame; muted color harmony; slight clutter in midground reduces clarity. | S-CONTENT(7.2): Main subject (cherry blossoms) fully visible; minor foreground branch cropping does not obscure key regions or intent. | S-NATURAL(7.2): Subtle over-smoothing on branches and water; slight edge halos in mid-tones; overall natural with minor processing traces. | S-GLOBAL(7.2): Soft, overcast lighting creates a moody, natural aesthetic; minor dullness in colors but overall composition is pleasing and serene. | S-TECH(5.2): Soft focus on flowers and branches; visible noise in shadows; muted exposure with crushed darks; no strong color cast or artifacts.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 7.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
11076.jpg,spaq,r2,,3.8667,"S-TECH(3.2): Severe motion blur across entire image, especially on vehicles and floral decorations; edges smeared, no fine detail visible. | S-AESTH(3.2): Severe motion blur and inverted orientation disrupt composition; flat lighting and cluttered elements reduce visual appeal. | S-CONTENT(5.2): Main subject (decorated street display) is visible but partially truncated at edges; key floral text elements are readable despite minor cropping. | S-NATURAL(7.2): Subtle motion blur and noise; no halos, oversaturation, or smoothing artifacts. Processing traces only visible on close inspection. | S-GLOBAL(3.2): Severe motion blur dominates, making vehicles and decorations indistinct; overall image appears shaky and poorly captured.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 3.2}"
11077.jpg,spaq,r2,,7.2,"S-TECH(7.2): Minor softness and slight noise in shadows; no clipping or color cast; water texture clear; no compression artifacts. | S-AESTH(5.2): Ordinary composition with cherry blossoms framing left; flat overcast lighting; muted color harmony; lake dominates but lacks visual hierarchy. | S-CONTENT(7.2): Cherry blossoms partially crop left edge; main scene (lake, trees, people) fully visible; no occlusion or key-region loss. | S-NATURAL(9.2): No halos, unnatural glow, or color exaggeration; textures and reflections appear authentic; subtle rain droplets on water enhance realism. | S-GLOBAL(7.2): Soft, overcast lighting and muted colors create a calm mood; minor noise and flatness are tolerable, overall pleasant and natural.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 7.2}"
11078.jpg,spaq,r2,,2.5333,"S-TECH(3.2): Severe motion blur across entire image; edges smeared, fine details lost, no sharp areas visible. | S-AESTH(1.2): Severe blur across entire image; no clear subject or visual hierarchy. Chaotic composition and lighting due to lack of focus. | S-CONTENT(9.2): All cars and key elements (lanterns, trees, buildings) fully visible; no cropping or occlusion; content complete and intact. | S-NATURAL(3.2): Severe motion blur and lack of focus dominate; no sharpening or HDR artifacts, but overall image appears poorly captured, not processed. | S-GLOBAL(1.2): Severe blur across entire image; details unrecognizable; unacceptable for any practical use.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 1.2}"
11079.jpg,spaq,r2,,1.8667,"S-TECH(1.2): Severe motion blur throughout; edges and textures are completely smeared; no discernible detail in subject or background. | S-AESTH(1.2): Severe blur across entire image; no discernible subject or composition. Lighting flat and colorless. Visual hierarchy nonexistent. | S-NATURAL(3.2): Severe over-smoothing creates waxy, watercolor-like blur across entire image; no sharp edges or textures remain. | S-GLOBAL(1.2): Severe blur dominates entire image; no clear details visible; unacceptable for any practical use. | S-CONTENT(9.2): Subject (path and hedge) fully visible, no cropping or occlusion; key regions intact despite blur.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 1.2}"
11080.jpg,spaq,r2,,3.2,"S-TECH(3.1): Severe motion blur throughout; edges smeared, text unreadable, fine details lost. Noise and compression artifacts visible in dark areas. | S-AESTH(3.2): Severe motion blur obscures composition and lighting; colors clash due to poor focus; visual hierarchy lost; background cluttered. | S-NATURAL(3.2): Severe motion blur and low light cause unnatural smearing; no sharpening or HDR artifacts, but overall appearance is artificial due to poor capture quality. | S-GLOBAL(3.2): Severe motion blur dominates, making details unrecognizable; lighting is uneven and distracting; overall image is unusable for clear viewing. | S-CONTENT(7.2): Claw machine fully framed; no subject cut or occlusion. Key regions like controls and prize display visible despite motion blur.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.1, ""S-AESTH"": 3.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 3.2}"
11081.jpg,spaq,r2,,6.5333,"S-TECH(5.2): Moderate noise in shadows and ceiling; slight softness in text edges; uneven exposure with dark left side; no severe artifacts or color cast. | S-AESTH(5.2): Ordinary office snapshot; centered logo draws eye, but cluttered foreground and flat lighting lack visual appeal or hierarchy. | S-CONTENT(9.2): Subject fully visible: MTU logo, text, and cartoon characters complete. No occlusion or cropping affects key regions. Framing intentional and harmless. | S-NATURAL(7.2): Subtle shadows and natural lighting; no halos, oversaturation, or smoothing. Minor edge sharpness from spotlights, but overall plausible. | S-GLOBAL(7.2): Good overall impression; wall text and logo are clear, lighting is functional, minor clutter on desk doesn't distract significantly.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
11082.jpg,spaq,r2,,3.8333,"S-TECH(3.1): Severe exposure overblow in sky and highlights, heavy motion blur across entire scene, low detail in textures and edges. | S-AESTH(1.2): Severe overexposure and blur dominate; chaotic lighting washes out details, no clear subject or composition, visually unpleasant. | S-CONTENT(5.2): Main subject (building) is visible but partially cut; key text on plaque is truncated and hard to read due to blur and distance. | S-NATURAL(5.2): Mild over-smoothing on wet pavement and trees; slight haze reduces detail but no harsh artifacts or unnatural colors. | S-GLOBAL(3.2): Severe overexposure and blur dominate; details lost, especially in sky and background; poor clarity makes scene hard to interpret.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.1, ""S-AESTH"": 1.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
11083.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges smeared, no discernible detail in trees or path; content barely recognizable. | S-AESTH(1.2): Severe motion blur obscures all composition, lighting, and color details; chaotic visual experience with no discernible subject or hierarchy. | S-CONTENT(1.2): Severe motion blur obscures all subjects; no clear subject or key regions visible; content cannot be understood. | S-GLOBAL(1.2): Severe motion blur dominates, obscuring all details; image appears shaky and indistinct, making it unusable for any purpose. | S-NATURAL(5.2): Severe motion blur dominates; no sharpening, HDR, or oversaturation evident. Natural colors but lack of detail due to camera movement.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 1.2}"
11084.jpg,spaq,r2,,3.2,"S-TECH(1.2): Severe overall blur; edges and details indistinct. Motion or focus failure prevents recognition of fine textures. Highlights clipped, shadows crushed. | S-AESTH(3.2): Severe blur obscures composition and lighting; red decorations clash with neutral tones; visual hierarchy lost due to lack of focus. | S-CONTENT(9.2): Subject (corridor) fully visible, no occlusion or cropping; key regions like decorations, plants, and ceiling lights are intact and discernible. | S-NATURAL(5.2): Blurred image with no sharpening or saturation artifacts; slight over-smoothing from blur, but no artificial glow or plasticity. | S-GLOBAL(1.2): Severe blur dominates entire image; details lost, making scene unrecognizable; unacceptable for any purpose.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 1.2}"
11085.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges and textures indistinct; no discernible detail; image barely recognizable. | S-AESTH(1.2): Severe blur obscures all compositional elements; lighting is flat and indistinct; colors clash due to lack of focus; no visual hierarchy established. | S-NATURAL(1.2): Severe blur and motion artifact throughout; no discernible texture or edge detail; appears heavily degraded, not processed but fundamentally unnatural due to capture failure. | S-GLOBAL(1.2): Severe blur dominates entire image; details unrecognizable; unacceptable for any viewing purpose. | S-CONTENT(5.2): Floral arrangement mostly visible; top blooms slightly cut off, vase base truncated. No occlusion, key regions readable despite blur.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
11086.jpg,spaq,r2,,4.5333,"S-TECH(3.2): Severe noise in dark areas, heavy motion blur, crushed shadows, and overexposed lights with haloing; detail loss is obvious. | S-AESTH(5.2): Ordinary night cityscape; cluttered background, flat lighting, and uneven color balance make it unremarkable but not offensive. | S-CONTENT(9.2): Subject fully visible: river, bridge, buildings, and illuminated signs. No occlusion or cropping harms content understanding. | S-NATURAL(5.2): Noticeable noise and grain; minor oversaturation in neon signs; no halos or over-smoothing; overall plausible night scene with slight processing. | S-GLOBAL(3.2): Severe noise and blur dominate; poor lighting causes loss of detail; bright lights create harsh glare; overall impression is annoying and flawed.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
11087.jpg,spaq,r2,,3.8667,"S-TECH(3.2): Severe motion blur, crushed shadows, and heavy noise in dark areas; streetlights show halos; fine details lost. | S-AESTH(3.2): Awkward tilt, motion blur, and harsh streetlight glare disrupt composition and lighting; color palette is flat and unharmonious. | S-CONTENT(5.2): Building subject mostly visible but top of clock tower and left edge truncated; key regions like clock face still readable. | S-NATURAL(5.2): Noticeable motion blur and noise; no over-sharpening, HDR, or oversaturation; slight smoothing from low-light processing. | S-GLOBAL(3.2): Severe motion blur and poor focus dominate; lights streak, details lost, image appears shaky and unclear.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
11088.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges smeared, no discernible fine detail; subject unrecognizable due to extreme blur. | S-AESTH(1.2): Severe motion blur obscures subject, chaotic composition, flat lighting, and no visual hierarchy or color harmony. | S-NATURAL(1.2): Severe motion blur and extreme over-smoothing; leaves appear smeared and waxy, lacking natural texture or detail. | S-GLOBAL(1.2): Severe motion blur dominates, making details unrecognizable; image appears shaky and out of focus throughout. | S-CONTENT(9.2): Plant subject fully visible, no cropping or occlusion; all leaves and stems intact within frame.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
11089.jpg,spaq,r2,,5.8667,"S-TECH(5.2): Moderate noise in shadows and midtones; slight blur in foliage; overexposed sky with clipped highlights; white balance neutral but dull. | S-AESTH(5.2): Ordinary composition with flat, overcast lighting; muted greens and greys lack vibrancy; no strong visual hierarchy or focal point. | S-CONTENT(9.2): Subject (garden scene) fully visible; no occlusion or cropping; key elements like wall, trees, and path complete and unobstructed. | S-NATURAL(7.2): Subtle over-smoothing in foliage and wet ground; slight halos on tree branches against sky; otherwise natural with muted, realistic colors. | S-GLOBAL(5.2): Dull, overcast lighting and washed-out sky dominate; scene is flat but compositionally balanced with no major defects.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 5.2}"
11090.jpg,spaq,r2,,3.2,"S-TECH(3.2): Severe motion blur across entire image, heavy noise in shadows, crushed darks, and noticeable JPEG compression artifacts. | S-AESTH(3.2): Awkward tilted composition, harsh fluorescent lighting, cluttered background with competing signs, and poor visual hierarchy obscure the subject. | S-CONTENT(3.2): Main subjects partially cut off by frame edges and occluded by foreground structure; faces and key text partially hidden. | S-GLOBAL(3.2): Severe blur and poor framing dominate; image appears tilted and cropped awkwardly, making content hard to discern. | S-NATURAL(7.2): Subtle over-smoothing on walls and floor; slight edge halos from LED lights; otherwise natural with no severe artifacts.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 3.2}"
11091.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges and textures smeared beyond recognition; no discernible detail. | S-AESTH(1.2): Severe motion blur obscures subject and composition; chaotic visual experience with no discernible lighting or color harmony. | S-CONTENT(1.2): Severe motion blur obscures subject; no clear subject or key regions visible; content cannot be understood. | S-NATURAL(1.2): Severe motion blur dominates; no natural texture or detail visible. Entire image is smeared, indicating extreme camera shake or motion artifact. | S-GLOBAL(1.2): Severe motion blur dominates entire image; details unrecognizable; unacceptable for any purpose.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
11092.jpg,spaq,r2,,7.2,"S-TECH(7.2): Crisp focus on subject; minor noise in shadows; even exposure; slight warm cast; no compression artifacts or chromatic aberration. | S-AESTH(5.2): Subject centered but cluttered background; flat lighting; colors clash (black, yellow, purple); weak visual hierarchy. | S-CONTENT(9.2): Subject fully visible, face and body intact, no occlusion or cropping; key features clearly preserved. | S-NATURAL(7.2): Subtle over-smoothing on black surface; slight edge halos on white mask; otherwise natural lighting and textures with no aggressive processing. | S-GLOBAL(7.2): Clear, well-lit image with good detail; minor distraction from tilted perspective and background clutter, but overall visually acceptable.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
11093.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; no discernible edges or textures; content barely recognizable. | S-AESTH(1.2): Severe motion blur obscures subject and composition; chaotic streaks disrupt visual hierarchy and color harmony; lighting indiscernible. | S-CONTENT(1.2): Severe motion blur obscures all subjects and key regions; no discernible content or structure remains visible. | S-NATURAL(1.2): Severe motion blur and color smearing create a plastic, unnatural appearance with no discernible texture or edge detail. | S-GLOBAL(1.2): Severe motion blur dominates, obscuring all details; image appears as abstract streaks, making content unrecognizable and unusable.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
11094.jpg,spaq,r2,,3.8667,"S-TECH(3.2): Severe overall blur; edges of bins and text are smeared. No visible noise or artifacts, but focus failure dominates. | S-AESTH(1.2): Severe blur across entire image; no discernible composition, lighting, or color harmony; visually chaotic and unpleasant to look at. | S-CONTENT(9.2): All trash bins fully visible, no cropping or occlusion; key text and symbols on bins are present despite blur. | S-NATURAL(5.2): Blurred image with no sharpening, HDR, or saturation artifacts; over-smoothing is not present but overall lack of detail suggests low-resolution capture rather than aggressive processing. | S-GLOBAL(3.2): Severe blur dominates entire image; details on bins and signage are unreadable; unacceptable for clear viewing.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
11095.jpg,spaq,r2,,1.8667,"S-TECH(1.2): Severe motion blur throughout; edges and textures indistinct; no discernible detail; content barely recognizable. | S-AESTH(1.2): Severe blur obscures all compositional elements, lighting details, and color relationships; visually chaotic and unpleasant to view. | S-CONTENT(5.2): Stacks of wood are visible but blurred; no key regions occluded or cut off; framing accidental but content still readable. | S-NATURAL(3.2): Severe over-smoothing creates waxy, watercolor-like blur across entire image; no texture detail remains. | S-GLOBAL(1.2): Severe blur dominates entire image; no details discernible; unacceptable for any practical use.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 1.2}"
11096.jpg,spaq,r2,,3.8667,"S-TECH(3.2): Severe motion blur across subjects, heavy noise in shadows, crushed darks, and visible JPEG compression artifacts. | S-AESTH(3.2): Awkward vertical tilt, cluttered background, harsh artificial lighting, and distracting sign overpower the subject; poor visual hierarchy. | S-CONTENT(5.2): Main subjects (people) are mostly visible but cropped at edges; key regions like faces partially obscured by crowding and angle. | S-NATURAL(5.2): Noticeable noise and grain; slight over-smoothing in skin areas; no halos or oversaturation; overall plausible but processed. | S-GLOBAL(3.2): Severe motion blur and poor lighting dominate; faces are smudged, details lost, and orientation is confusing. Annoying flaws impair viewing.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
11097.jpg,spaq,r2,,6.5333,"S-TECH(7.2): Slight softness and minor noise in shadows; overall exposure even, white balance neutral, no visible compression or chromatic aberration. | S-AESTH(3.2): Cluttered foreground with trash and umbrellas; flat, overcast lighting; chaotic composition with no clear subject or visual hierarchy. | S-CONTENT(9.2): Subject (picnic setup) fully visible; no occlusion or cropping; faces and key objects like tent, umbrellas, and food clearly present. | S-NATURAL(7.2): Subtle over-smoothing in grass and skin; slight edge halos on umbrellas; otherwise natural lighting and colors with no HDR or oversaturation. | S-GLOBAL(5.2): First impression is fair; messy picnic area with litter and scattered umbrellas dominates, but overall scene is clear and natural.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 5.2}"
11098.jpg,spaq,r2,,7.2,"S-TECH(7.2): Crisp text and edges on sign; slight noise in dark areas; minor banding in red panel; overall clean with no major artifacts. | S-AESTH(5.2): Ordinary snapshot: sign centered, cluttered background, flat daylight, red/black contrast is jarring but not offensive. | S-CONTENT(9.2): Subject fully visible: sign text, logo, and operating hours are complete and unobstructed. No cropping or occlusion affects content integrity. | S-NATURAL(7.2): Subtle over-sharpening on sign edges; slight HDR glow in reflections; otherwise natural textures and colors. | S-GLOBAL(7.2): Clear sign with good contrast and legible text; minor reflections and slight tilt don't detract from overall clarity or usability.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
11099.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe overall blur; no discernible edges or textures. Lights are large bokeh, surfaces featureless. Content barely recognizable. | S-AESTH(1.2): Severe blur obscures all composition, lighting, and color details; chaotic bokeh from ceiling lights creates harsh, unpleasant visual noise. | S-CONTENT(1.2): Severe blur obscures all subjects and key regions; no content is clearly visible or interpretable. | S-NATURAL(1.2): Severe blur and lack of detail throughout; no processing artifacts visible due to extreme defocus. | S-GLOBAL(1.2): Severe blur dominates entire image; no details discernible; unacceptable for any practical use.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
11100.jpg,spaq,r2,,6.5333,"S-TECH(5.2): Severe highlight clipping in sky, noticeable noise in shadows, and slight blur on subject's face reduce clarity. | S-AESTH(5.2): Ordinary selfie composition; overexposed sky, cluttered background, flat lighting. Subject is clear but lacks visual hierarchy or aesthetic polish. | S-CONTENT(7.2): Subject fully visible with face and hands clear; minor edge cropping of umbrella and background trees, no key regions obscured. | S-NATURAL(7.2): Subtle over-smoothing on skin and fabric; slight halo around umbrella edge; otherwise natural tones and textures with no harsh artifacts. | S-GLOBAL(7.2): Good overall impression; slight overexposure in sky and minor noise, but subject clear and composition pleasant.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
11101.jpg,spaq,r2,,5.8667,"S-TECH(5.2): Moderate noise in shadows and midtones; slight blur on subject edges; overall exposure is flat with crushed shadows; no severe artifacts or color cast. | S-AESTH(3.2): Awkward tilted composition, cluttered background, flat lighting, and distracting pink building clash with natural tones. | S-CONTENT(7.2): Subject fully in frame; no occlusion. Minor edge cropping of sidewalk and tree branches, but does not affect understanding. | S-NATURAL(7.2): Subtle over-smoothing on foliage and pavement; slight edge halos near tree branches; otherwise natural with no severe artifacts. | S-GLOBAL(5.2): Image is rotated 90°, causing disorientation; otherwise, content is clear with natural colors and decent detail.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 5.2}"
11102.jpg,spaq,r2,,6.5333,"S-TECH(3.2): Severe exposure issues: crushed shadows dominate image, extreme underexposure obscures details; highlights on lamp are blown out with no texture. | S-AESTH(7.2): Strong visual hierarchy with lamp as focal point; moody lighting and dark background create drama; composition centered but not cluttered. | S-CONTENT(9.2): Subject (lamp post) fully visible, no occlusion or cropping; key light fixtures and structure intact and clearly shown. | S-NATURAL(7.2): Subtle HDR glow around lamp edges; slight over-sharpening in light fixtures; otherwise natural night scene with no strong processing artifacts. | S-GLOBAL(5.2): First impression is neutral; bright lights stand out against dark background. Dominant issue: extreme underexposure obscures details. Flaws noticeable but tolerable.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 7.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 5.2}"
11103.jpg,spaq,r2,,5.8667,"S-TECH(5.2): Moderate blur across image, especially on moving subject and distant text. Noticeable noise in shadows. Exposure is flat with crushed shadows. No severe artifacts or color cast. | S-AESTH(3.2): Cluttered composition with competing elements; harsh artificial lighting clashes with overcast sky; color palette is unharmonious and visually jarring. | S-CONTENT(7.2): Subject (man) fully visible; minor edge cropping of car and building corners; no occlusion or key-region loss. | S-NATURAL(7.2): Subtle noise and mild edge softness; no halos, oversaturation, or plastic textures. Processing traces visible only on close inspection. | S-GLOBAL(5.2): First impression is fair; overall scene is clear but lacks sharpness. Dominant issue: moderate blur and low light. Acceptable for casual viewing.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 5.2}"
