img_id,dataset,route,level,score,reason,parse_tier
8986260148.jpg,koniq,r4,,4.4218,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in petals and background; slight noise in shadows; no clipping, cast, or artifacts; overall clean and well-exposed. | S-AESTH(4.8): Rich color harmony of deep pinks and pur",1
8986464809.jpg,koniq,r4,,4.4254,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp flag edges and foliage detail; slight softness in distant building glass; no noise, clipping, or artifacts visible. | S-AESTH(4.1): Strong diagonal composition with flags as focal p",1
8994347098.jpg,koniq,r4,,3.9977,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate motion blur in fireworks trails, slight noise in dark sky, and minor exposure clipping in brightest bursts reduce technical fidelity. | S-AESTH(4.8): Dramatic composition with fi",1
8998348605.jpg,koniq,r4,,3.5811,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Strong warm color cast, overexposed sky with clipped highlights, and noticeable noise in shadowed stone textures reduce technical fidelity. | S-AESTH(4.1): Strong architectural compositio",1
9005619499.jpg,koniq,r4,,4.034,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp edges and fine texture visible; slight softness and minor noise in shadows; no clipping, cast, or artifacts. | S-AESTH(2.9): Centered composition with clean background; lighting is ",1
9007177518.jpg,koniq,r4,,3.3816,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur on fine textures like antennae and legs; slight noise in shadow areas; minor compression artifacts visible near edges. | S-AESTH(1.8): Harsh, flat lighting; cluttered backgr",1
9019428727.jpg,koniq,r4,,3.5695,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur on fine textures like gun barrel grooves and metal edges; slight noise in sky; overall soft focus reduces detail clarity. | S-AESTH(2.9): Ordinary composition with centered ",1
9021755853.jpg,koniq,r4,,3.5291,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus across sails and water; visible noise in sky and shadows; muted exposure with crushed highlights on orange sail; slight color cast. | S-AESTH(2.9): Ordinary composition with ce",1
9036180286.jpg,koniq,r4,,3.5088,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate motion blur on subjects, noticeable noise in water gradients, slight underexposure in shadows, and mild chromatic aberration on edges. | S-AESTH(4.1): Strong emotional compositio",1
9048453025.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp structural lines and mesh details; slight softness in distant foliage; no noise, clipping, or artifacts; white balance neutral. | S-AESTH(4.1): Strong leading lines and symmetrical ",1
9050414795.jpg,koniq,r4,,4.0103,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges mostly crisp, no compression artifacts or color cast. | S-AESTH(2.9): Ordinary composition with cluttered midground; flat lighting lacks ",1
9050865219.jpg,koniq,r4,,4.4254,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp edges on climbers and snow texture; slight softness in distant clouds; no noise, clipping, or artifacts visible. | S-AESTH(4.1): Strong diagonal composition leads eye up slope; brig",1
9062040259.jpg,koniq,r4,,4.1649,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Crisp fur texture and edges; slight softness in background grass; no noise, clipping, or artifacts; white balance neutral. | S-AESTH(4.1): Strong subject focus with soft lighting; orange ",1
9063924933.jpg,koniq,r4,,4.1982,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of windmill blades slightly blurred; no clipping or color cast; gradients smooth; no compression artifacts. | S-AESTH(4.0): Strong compos",1
9064913927.jpg,koniq,r4,,2.9263,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Heavy motion blur and noise in shadows; crushed blacks obscure details; blue cast from stage lighting affects white balance. | S-AESTH(2.9): Blue stage lighting creates moody atmosphere b",1
9070049178.jpg,koniq,r4,,3.1331,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur across foliage and floral details; visible noise in shadows; slight exposure issues with crushed darks; minor JPEG artifacts near edges. | S-AESTH(2.9): Ordinary composition",1
9071921017.jpg,koniq,r4,,3.7304,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate motion blur on whiskers and fur edges; noticeable noise in shadowed areas; slight overexposure in highlights. | S-AESTH(4.1): Strong eye contact and soft natural light enhance su",1
90834437.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure even with preserved detail. | S-AESTH(4.1): Strong composition with balanced subj",1
9102604497.jpg,koniq,r4,,3.5291,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in dark background, slight blur on fish edges, crushed shadows with loss of detail, minor compression artifacts visible. | S-AESTH(2.9): Ordinary composition with scattered",1
9109271301.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in foliage and distant figures; slight noise in shadows; no clipping or color cast; clean gradients and edges. | S-AESTH(4.1): Strong natural composition with statue off-ce",1
91357025.jpg,koniq,r4,,4.4218,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp leaf veins and edges; slight softness in background. No noise, clipping, or artifacts. Warm white balance is intentional, not a technical flaw. | S-AESTH(4.8): Rich warm tones, soft",1
9136502604.jpg,koniq,r4,,4.0283,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure even with no clipping. | S-AESTH(2.9): Ordinary composition with centered group; ",1
9138793182.jpg,koniq,r4,,2.05,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur, heavy noise in shadows, extreme blue cast, and crushed highlights; subject details are smeared and barely discernible. | S-AESTH(1.8): Harsh blue lighting washes out s",1
9139175955.jpg,koniq,r4,,3.6842,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur and noise in shadows; fine textures on coral smeared; slight green cast; no severe artifacts but clarity compromised. | S-AESTH(4.1): Strong composition with coral as focal ",1
9141979363.jpg,koniq,r4,,3.4201,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur on sandwich edges and fillings; noticeable noise in shadows; slight highlight clipping on bun; mild JPEG artifacts visible. | S-AESTH(2.9): Ordinary composition with centere",1
9163113923.jpg,koniq,r4,,4.114,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp feather detail and sharp eyes; slight softness in foreground blur; no noise, clipping, or artifacts; white balance natural. | S-CONTENT(3.9): Three parrots fully visible; one slight",1
9166594378.jpg,koniq,r4,,4.0455,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Slight softness in sail textures and background; minimal noise in sky; even exposure; no color cast or compression artifacts. | S-AESTH(4.0): Strong color harmony in sail; balanced compos",1
9183486925.jpg,koniq,r4,,1.783,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe underexposure crushes shadows; extreme noise in dark areas; focus indistinct; no visible fine detail; motion blur likely. | S-AESTH(1.2): Extreme darkness, chaotic framing, no clea",1
9185478102.jpg,koniq,r4,,3.6737,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe shadow crush obscures detail; high noise in dark areas; low overall sharpness; minimal highlights but no clipping. | S-AESTH(4.1): Strong visual hierarchy with warm uplighting crea",1
9188365433.jpg,koniq,r4,,1.9372,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(1.8): Severe exposure issues: crushed shadows and blown highlights; strong orange cast from white balance; visible noise in dark areas. | S-AESTH(1.8): Harsh orange lighting creates visual disc",1
9195069146.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of seal fur slightly blurred but details intact; no color cast or compression artifacts. | S-AESTH(4.1): Strong subject placement with se",1
9197349207.jpg,koniq,r4,,4.0744,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of flowers and grass are mostly crisp; no clipping, cast, or artifacts. | S-AESTH(2.9): Ordinary composition with scattered yellow flower",1
9198766588.jpg,koniq,r4,,4.4254,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp subject edges and fine fur detail; slight softness in background due to motion; no noise, clipping, or artifacts visible. | S-AESTH(4.1): Dynamic composition with dog centered in mo",1
9200829224.jpg,koniq,r4,,3.5811,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Heavy noise in sky and shadows, blown highlights in clouds, unnatural blue cast, and visible JPEG artifacts near edges. | S-AESTH(4.1): Strong diagonal composition and vibrant sky create ",1
9209619689.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure even with preserved detail. | S-AESTH(4.1): Strong grid composition with repeatin",1
9211913717.jpg,koniq,r4,,1.7822,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe exposure overblow with clipped highlights, extreme motion blur, and heavy orange color cast; details lost in haze. | S-AESTH(1.8): Harsh, overexposed lighting washes out subjects; ",1
9212037816.jpg,koniq,r4,,4.1559,"学习权重融合(S-TECH×0.40,S-CONTENT×0.17,S-AESTH×0.13) | S-TECH(4.1): Crisp brass details and valve textures; slight softness in background and shallow depth of field; no noise, clipping, or artifacts. | S-AESTH(4.1): Strong foreground focus on brass instru",1
9212610328.jpg,koniq,r4,,4.2219,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp subject edges and fine fur texture; slight softness in background grass; no noise, clipping, or artifacts visible. | S-AESTH(4.0): Strong natural composition with subject centered; ",1
9215122110.jpg,koniq,r4,,3.6903,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe shadow crush in foreground and midtones; noise visible in dark sky; stars slightly smeared; no clipping or color cast. | S-AESTH(4.1): Strong night sky composition with soft cloud ",1
9215295027.jpg,koniq,r4,,4.0507,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of pig and foliage retain detail; no clipping, cast, or compression artifacts. | S-AESTH(2.9): Ordinary composition; subject centered but",1
9217457237.jpg,koniq,r4,,4.2219,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in fur and grass; slight noise in shadows; no clipping, cast, or artifacts; overall clean and well-exposed. | S-AESTH(4.0): Subject centered with balanced composition; natu",1
9220693447.jpg,koniq,r4,,3.3964,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable noise in shadows and midtones; slight blur on fine textures like hair and foliage; minor compression artifacts near edges. | S-AESTH(2.9): Ordinary composition with centered ve",1
9223641047.jpg,koniq,r4,,3.5374,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur on fish edges and scales; visible noise in dark background; slight exposure issues in shadows. | S-AESTH(4.1): Strong side profile composition, moody lighting accentuates te",1
9225485643.jpg,koniq,r4,,3.5695,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Warm color cast and soft focus reduce clarity; fine textures blurred, shadows lack detail, minor noise in uniform areas. | S-AESTH(2.9): Warm, monochromatic tones create harmony; composit",1
9225878690.jpg,koniq,r4,,2.9927,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(2.9): Noticeable noise in shadows and midtones; soft focus on subjects; slight motion blur; crushed shadows and warm color cast reduce clarity. | S-AESTH(2.9): Ordinary stage composition; clutt",1
9232503869.jpg,koniq,r4,,2.6285,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur, heavy noise in dark areas, crushed shadows, and underexposure dominate; details on guitar and face are smeared. | S-AESTH(2.9): Dark, cluttered background; flat lighti",1
9237285028.jpg,koniq,r4,,4.2116,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in petals and leaves; slight noise in dark foliage; no clipping or color cast; clean gradients and edges. | S-AESTH(4.1): Soft lighting enhances petal texture; warm pink co",1
9244573247.jpg,koniq,r4,,2.4175,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur and noise; edges smeared, fine textures lost, heavy grain in dark areas, crushed shadows, and uneven exposure. | S-AESTH(1.8): Harsh blue lighting washes out colors; cl",1
9246527762.jpg,koniq,r4,,3.0638,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Heavy noise and soft focus throughout; fine textures blurred, especially in midtones; uniform yellow cast suggests white balance issue. | S-AESTH(1.2): Monochromatic yellow chaos; no comp",1
92466227.jpg,koniq,r4,,3.7138,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus on foreground ball, motion blur in background, visible noise in dark areas, and slight chromatic aberration on edges. | S-AESTH(4.1): Strong shallow depth of field creates visu",1
9246656735.jpg,koniq,r4,,3.6348,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Motion blur from long exposure smears fireworks trails; noise visible in dark sky; highlights clipped; minor chromatic aberration on edges. | S-AESTH(4.8): Dynamic composition with radian",1
9253116202.jpg,koniq,r4,,4.385,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp fur texture and edges; slight softness in background. No noise, clipping, or color cast. Minor JPEG artifacts absent. Overall clean and well-exposed. | S-AESTH(4.1): Soft lighting e",1
9256620726.jpg,koniq,r4,,4.7792,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp feather edges, no noise or blur; even exposure with no clipping; natural white balance; no compression artifacts or chromatic aberration. | S-AESTH(4.8): Strong composition with bir",1
9269067450.jpg,koniq,r4,,2.6198,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur on flames, extreme underexposure with crushed shadows, heavy noise in dark areas, and lack of sharp edges. | S-AESTH(4.1): Soft candlelight creates warm, moody glow; sh",1
9277184417.jpg,koniq,r4,,3.7438,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Moderate blur on lunar surface edges; fine textures indistinct; slight noise in dark sky; no clipping or color cast; minor compression artifacts possible. | S-AESTH(4.8): Perfectly center",1
9281657562.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of peppers slightly blurred but fine details intact; no color cast or compression artifacts. | S-AESTH(4.1): Strong composition with bala",1
9283273348.jpg,koniq,r4,,4.034,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges mostly crisp, no clipping or color cast, gradients smooth, no visible artifacts. | S-AESTH(2.9): Ordinary composition with crowded framin",1
9284536346.jpg,koniq,r4,,4.385,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of subject and balls mostly crisp; no color cast or compression artifacts. | S-AESTH(4.1): Vibrant colors create joyful energy; child cen",1
9287500291.jpg,koniq,r4,,4.034,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp edges on bolts and rust textures; slight softness in background; no noise or artifacts; exposure and white balance natural. | S-AESTH(2.9): Ordinary industrial snapshot; strong diag",1
9290273110.jpg,koniq,r4,,3.2796,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Strong blue color cast from white balance, noticeable noise in shadows, and soft focus on fur edges reduce clarity. | S-AESTH(4.1): Strong subject focus with dynamic pose; cool blue tones",1
9290321332.jpg,koniq,r4,,4.1389,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Crisp subject edges and fine fur detail; slight softness in background grass; no noise, clipping, or artifacts visible. | S-AESTH(4.1): Strong subject focus with soft background; natural ",1
9304786049.jpg,koniq,r4,,3.5471,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur on chicken edges, visible noise in shadows, slight overexposure in highlights, and minor compression artifacts near edges. | S-AESTH(2.9): Ordinary composition with cluttere",1
9310356178.jpg,koniq,r4,,4.353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Subject edges sharp; minor softness in background and reflection; no noise, clipping, or artifacts visible; white balance neutral. | S-AESTH(4.8): Strong composition with bird centered on",1
9318914214.jpg,koniq,r4,,3.4527,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe shadow crush obscures tree details; heavy noise in dark areas; overall underexposed with no clipped highlights but poor tonal range. | S-AESTH(4.1): Strong silhouette composition w",1
9321343770.jpg,koniq,r4,,4.2645,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in fine weave textures; slight noise in shadows; no clipping, cast, or artifacts; overall sharp and well-exposed. | S-AESTH(2.9): Vibrant colors clash; dense composition la",1
9322027317.jpg,koniq,r4,,3.7118,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in background; slight noise in shadows; otherwise sharp focus on umbrella, balanced exposure, no color cast or artifacts. | S-AESTH(2.9): Ordinary composition with umbrella",1
9322601223.jpg,koniq,r4,,4.0507,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of bison slightly blurred but details intact; no clipping or color cast; no compression artifacts. | S-AESTH(2.9): Ordinary composition w",1
9324301658.jpg,koniq,r4,,4.1315,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure even with no clipping. | S-AESTH(4.1): Strong composition with red car anchoring ",1
9324654543.jpg,koniq,r4,,3.4547,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable noise in shadows and sky, warm color cast, slight blur in palm fronds, minor compression artifacts near edges. | S-AESTH(4.0): Pleasant golden-hour lighting enhances palm trees",1
9326601195.jpg,koniq,r4,,4.3273,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in pasta strands and herbs; slight noise in shadows; no clipping, artifacts, or color cast. Detail mostly crisp, especially on chicken edges. | S-AESTH(4.1): Pleasant compo",1
9329940580.jpg,koniq,r4,,3.69,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Heavy shadow crush and noise in dark areas; soft focus on mushroom cap; slight motion blur; no clipping or chromatic aberration. | S-AESTH(4.1): Strong chiaroscuro lighting highlights mus",1
9333668178.jpg,koniq,r4,,4.4154,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp firework trails with minimal blur; slight noise in dark sky; no clipping or color cast; minor banding near edges. | S-AESTH(4.8): Perfect radial composition, vibrant color harmony o",1
9337247723.jpg,koniq,r4,,4.1389,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Minor softness in subject edges and slight noise in shadows; otherwise well-exposed with natural white balance and no compression artifacts. | S-AESTH(4.1): Strong composition with subjec",1
9341616816.jpg,koniq,r4,,4.7497,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp edges on canopy, no noise in sky or shadows, even exposure, neutral white balance, no compression artifacts or chromatic aberration. | S-CONTENT(4.8): Parachute fully visible, no oc",1
9342036891.jpg,koniq,r4,,3.144,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Heavy noise in dark areas, crushed shadows with no detail, and slight blur on fine textures like gear teeth and engravings. | S-AESTH(1.8): Harsh, flat lighting; cluttered, unbalanced com",1
9342285552.jpg,koniq,r4,,4.6657,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp feather and comb detail, no noise or blur, balanced exposure, neutral white balance, no compression artifacts or chromatic aberration. | S-AESTH(4.1): Strong composition with subjec",1
9348271980.jpg,koniq,r4,,4.4789,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Fine feather textures and eye spots are crisp; slight softness in midtones; no noise, clipping, or artifacts visible. | S-AESTH(4.8): Symmetrical composition centers vibrant peacock; radi",1
9348876103.jpg,koniq,r4,,3.8079,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Heavy noise in dark areas, visible grain and speckles; fine spiderweb threads show slight blur and inconsistency; overall low contrast reduces clarity. | S-AESTH(4.8): Perfect radial symm",1
9351387644.jpg,koniq,r4,,4.8,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp feather and bark textures, no noise or blur, accurate exposure, neutral white balance, no compression artifacts or chromatic aberration. | S-AESTH(4.8): Strong composition with bird",1
9352825622.jpg,koniq,r4,,3.69,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Severe shadow crush obscures detail in forest floor; midtones show mild noise; highlights are slightly clipped; overall exposure imbalance reduces clarity. | S-AESTH(4.1): Strong upward c",1
9369620513.jpg,koniq,r4,,3.5528,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur on noodle edges and garnish; slight noise in shadows; exposure slightly crushed in dark areas; no strong artifacts or color cast. | S-AESTH(2.9): Ordinary composition with c",1
9372534946.jpg,koniq,r4,,3.1597,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur across entire image, especially in fine textures; noticeable noise in shadows; slight exposure clipping in highlights; no strong color cast or compression artifacts. | S-AES",1
9372862494.jpg,koniq,r4,,3.14,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur around moon and clouds; heavy noise in dark areas; crushed shadows; halo artifacts suggest low-res or upscaling. | S-AESTH(4.1): Moon centered with soft glow; balanced ",1
9379361831.jpg,koniq,r4,,4.1389,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Minor motion blur on paws and tail; fine fur texture slightly soft; no noise, clipping, or artifacts; exposure and white balance natural. | S-AESTH(4.1): Dynamic composition with dog mid-",1
9401387705.jpg,koniq,r4,,4.4254,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp edges and fine textures on car body; minor softness in background; no noise, clipping, or artifacts visible. | S-AESTH(4.1): Strong composition with centered subject and leading lin",1
9405444471.jpg,koniq,r4,,4.1321,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp focus on foreground butterfly, minor softness in background. No noise, proper exposure, neutral white balance. Slight compression artifacts near edges. | S-CONTENT(4.0): Main butter",1
9419183210.jpg,koniq,r4,,4.4254,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp edges and textures; minor softness in distant sailboats; no noise, clipping, or artifacts; white balance neutral; slight atmospheric haze acceptable. | S-AESTH(4.1): Balanced horizo",1
9424726743.jpg,koniq,r4,,3.4085,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus on swans, visible noise in water gradients, and warm color cast; edges lack crispness, especially on distant birds. | S-AESTH(4.1): Golden-hour light enhances warm color harmon",1
9433764311.jpg,koniq,r4,,4.8,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp feather detail, clean edges, uniform sky with no noise or artifacts; exposure and white balance are natural and accurate. | S-AESTH(4.8): Strong composition with bird off-center; so",1
9439720567.jpg,koniq,r4,,3.3197,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable noise in sky and shadows, slight blur on fine architectural details, minor color cast; overall clarity reduced. | S-AESTH(4.1): Strong composition with centered dome and balanc",1
9439902792.jpg,koniq,r4,,4.412,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure well-balanced. | S-AESTH(4.0): Strong composition with centered subject and clean",1
9442161547.jpg,koniq,r4,,3.5233,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in shadows and midtones; slight blur on fine textures like hair and fabric; minor compression artifacts visible in gradients. | S-AESTH(2.9): Ordinary composition with cent",1
9459450025.jpg,koniq,r4,,3.1792,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Heavy motion blur across entire image; edges of tower and foliage smeared; low sharpness reduces texture detail; exposure flat but no clipping. | S-AESTH(2.9): Ordinary composition with c",1
